1 0 1 -0.554 -0.594 0.017 7.512	2 0.742 0.739 0.017 0.558	3 0.554 0.569 -0.017 -2.870	4 -0.742 -0.722 -0.028 -3.741
1 0 1 -0.554 -0.594 0.006 7.547	2 0.742 0.739 -0.006 0.567	3 0.554 0.569 -0.006 -2.879	4 -0.742 -0.722 -0.017 -3.741
2 0 1 -0.554 -0.594 -0.006 7.538	2 0.742 0.739 -0.028 0.558	3 0.554 0.569 -0.006 -2.888	4 -0.742 -0.722 -0.006 -3.741
3 0 1 -0.554 -0.594 -0.006 7.530	2 0.742 0.739 -0.006 0.558	3 0.554 0.569 -0.006 -2.862	4 -0.742 -0.722 0.017 -3.714
4 0 1 -0.554 -0.594 0.006 7.618	2 0.742 0.739 -0.017 0.549	3 0.554 0.569 -0.028 -2.949	4 -0.742 -0.722 0.017 -3.732
4 0 1 -0.554 -0.594 0.006 7.600	2 0.742 0.739 -0.040 0.558	3 0.554 0.569 -0.028 -2.941	4 -0.742 -0.722 -0.006 -3.714
5 0 1 -0.554 -0.594 -0.006 7.626	2 0.742 0.739 -0.006 0.558	3 0.554 0.569 0.017 -2.976	4 -0.741 -0.722 -0.006 -3.662
6 0 1 -0.554 -0.594 -0.028 7.609	2 0.741 0.739 -0.017 0.497	3 0.554 0.569 0.006 -2.967	4 -0.741 -0.722 0.006 -3.679
7 0 1 -0.553 -0.594 0.006 7.644	2 0.741 0.739 -0.006 0.488	3 0.553 0.569 -0.017 -3.029	4 -0.741 -0.722 0.006 -3.644
7 0 1 -0.553 -0.594 0.017 7.697	2 0.741 0.739 0.006 0.453	3 0.553 0.569 -0.028 -3.099	4 -0.741 -0.722 -0.017 -3.582
8 0 1 -0.553 -0.594 -0.006 7.749	2 0.741 0.739 0.017 0.409	3 0.552 0.569 0.006 -3.143	4 -0.741 -0.722 -0.017 -3.521
9 0 1 -0.552 -0.594 -0.006 7.855	2 0.741 0.739 0.017 0.356	3 0.552 0.569 0.006 -3.240	4 -0.740 -0.722 -0.006 -3.512
10 0 1 -0.552 -0.594 0.006 7.978	2 0.740 0.739 -0.006 0.312	3 0.552 0.569 -0.017 -3.327	4 -0.740 -0.722 -0.017 -3.451
10 0 1 -0.552 -0.594 -0.028 8.040	2 0.740 0.738 -0.028 0.268	3 0.551 0.569 -0.017 -3.477	4 -0.740 -0.722 -0.017 -3.424
11 0 1 -0.551 -0.593 -0.006 8.110	2 0.740 0.739 0.006 0.224	3 0.550 0.569 0.006 -3.503	4 -0.739 -0.722 -0.006 -3.310
12 0 1 -0.550 -0.593 -0.006 8.338	2 0.739 0.738 -0.017 0.101	3 0.550 0.569 0.006 -3.662	4 -0.738 -0.722 -0.017 -3.284
13 0 1 -0.548 -0.593 0.006 8.444	2 0.738 0.738 -0.017 0.013	3 0.548 0.568 -0.040 -3.820	4 -0.738 -0.722 0.040 -3.134
13 0 1 -0.548 -0.593 -0.017 8.532	2 0.738 0.738 -0.017 -0.075	3 0.547 0.568 -0.028 -4.048	4 -0.738 -0.722 0.006 -3.037
14 0 1 -0.547 -0.593 -0.017 8.769	2 0.738 0.738 -0.040 -0.127	3 0.545 0.568 0.006 -4.171	4 -0.737 -0.722 0.017 -2.879
15 0 1 -0.545 -0.593 -0.017 9.007	2 0.737 0.738 0.006 -0.312	3 0.545 0.568 -0.006 -4.321	4 -0.735 -0.722 -0.017 -2.835
16 0 1 -0.543 -0.593 -0.017 9.244	2 0.735 0.738 -0.017 -0.470	3 0.543 0.567 -0.040 -4.567	4 -0.735 -0.721 -0.006 -2.738
16 0 1 -0.543 -0.593 -0.006 9.323	2 0.734 0.738 -0.006 -0.541	3 0.541 0.567 -0.028 -4.892	4 -0.734 -0.720 0.028 -2.659
17 0 1 -0.541 -0.592 0.040 9.657	2 0.734 0.737 -0.074 -0.505	3 0.539 0.567 -0.006 -5.068	4 -0.733 -0.720 0.017 -2.527
18 0 1 -0.539 -0.592 -0.006 10.070	2 0.733 0.734 -0.062 -0.295	3 0.539 0.566 -0.006 -5.288	4 -0.731 -0.719 0.017 -2.580
19 0 1 -0.536 -0.591 0.006 10.308	2 0.731 0.734 -0.051 -0.444	3 0.536 0.565 -0.040 -5.613	4 -0.731 -0.719 0.006 -2.440
19 0 1 -0.536 -0.590 0.006 10.299	2 0.730 0.733 -0.040 -0.418	3 0.533 0.564 -0.040 -5.956	4 -0.730 -0.718 0.051 -2.343
20 0 1 -0.533 -0.590 0.028 10.730	2 0.730 0.732 -0.006 -0.532	3 0.530 0.564 -0.017 -6.132	4 -0.728 -0.717 0.040 -2.220
21 0 1 -0.530 -0.589 0.006 11.160	2 0.728 0.731 -0.062 -0.532	3 0.530 0.563 -0.028 -6.308	4 -0.726 -0.716 -0.006 -2.387
22 0 1 -0.526 -0.588 0.028 11.512	2 0.726 0.730 -0.040 -0.690	3 0.526 0.561 -0.040 -6.782	4 -0.726 -0.714 0.074 -2.290
22 0 1 -0.526 -0.587 0.028 11.609	2 0.724 0.729 -0.006 -0.831	3 0.522 0.561 -0.028 -7.301	4 -0.724 -0.713 0.062 -2.105
23 0 1 -0.522 -0.586 0.085 12.057	2 0.724 0.728 -0.074 -0.699	3 0.518 0.559 -0.074 -7.222	4 -0.722 -0.711 0.096 -2.088
24 0 1 -0.518 -0.583 0.074 12.356	2 0.722 0.726 -0.074 -0.769	3 0.518 0.557 -0.017 -7.477	4 -0.719 -0.710 0.006 -2.211
25 0 1 -0.514 -0.582 0.028 12.778	2 0.719 0.724 -0.051 -0.875	3 0.514 0.555 -0.074 -7.934	4 -0.719 -0.708 0.085 -2.193
25 0 1 -0.514 -0.581 0.062 12.787	2 0.717 0.723 -0.051 -0.971	3 0.509 0.553 -0.096 -8.277	4 -0.717 -0.706 0.131 -2.308
26 0 1 -0.509 -0.579 0.119 12.989	2 0.717 0.720 -0.085 -0.690	3 0.504 0.550 -0.108 -8.303	4 -0.715 -0.703 0.142 -2.396
27 0 1 -0.504 -0.575 0.051 13.631	2 0.715 0.718 -0.028 -0.743	3 0.504 0.548 -0.085 -8.286	4 -0.712 -0.700 0.119 -2.738
28 0 1 -0.499 -0.574 0.074 13.974	2 0.712 0.718 -0.074 -1.007	3 0.499 0.545 -0.142 -8.734	4 -0.712 -0.698 0.119 -2.818
28 0 1 -0.499 -0.570 0.153 13.710	2 0.710 0.714 -0.131 -0.673	3 0.493 0.541 -0.131 -9.059	4 -0.710 -0.694 0.142 -2.923
