1 0 1 -0.554 -0.547 -0.006 -1.385	2 0.742 0.737 -0.006 0.936	3 0.554 0.528 -0.006 4.875	4 -0.742 -0.731 -0.028 -2.009
2 0 1 -0.554 -0.547 -0.017 -1.288	2 0.742 0.737 0.017 0.875	3 0.554 0.529 -0.017 4.857	4 -0.742 -0.731 -0.006 -2.018
3 0 1 -0.554 -0.548 -0.006 -1.262	2 0.742 0.737 -0.051 0.884	3 0.554 0.529 0.006 4.831	4 -0.742 -0.731 -0.006 -2.035
3 0 1 -0.554 -0.548 0.006 -1.244	2 0.742 0.737 0.006 0.848	3 0.554 0.529 -0.028 4.760	4 -0.742 -0.731 0.006 -2.018
4 0 1 -0.554 -0.548 -0.017 -1.165	2 0.742 0.737 -0.028 0.857	3 0.554 0.529 0.006 4.752	4 -0.742 -0.731 0.017 -2.026
5 0 1 -0.554 -0.548 -0.028 -1.147	2 0.742 0.737 0.006 0.840	3 0.554 0.529 -0.017 4.752	4 -0.741 -0.731 0.006 -2.018
6 0 1 -0.554 -0.548 0.017 -1.165	2 0.741 0.737 -0.006 0.778	3 0.554 0.529 -0.028 4.760	4 -0.741 -0.731 -0.017 -1.956
6 0 1 -0.554 -0.548 -0.006 -1.138	2 0.741 0.737 -0.006 0.778	3 0.553 0.529 -0.006 4.673	4 -0.741 -0.731 -0.006 -1.930
7 0 1 -0.553 -0.548 0.006 -1.068	2 0.741 0.737 -0.017 0.787	3 0.553 0.529 0.006 4.637	4 -0.741 -0.731 -0.006 -1.895
8 0 1 -0.553 -0.548 -0.017 -1.015	2 0.741 0.737 -0.017 0.699	3 0.553 0.529 0.006 4.593	4 -0.741 -0.731 -0.051 -1.886
9 0 1 -0.552 -0.548 0.006 -0.910	2 0.741 0.737 0.006 0.655	3 0.552 0.529 -0.017 4.470	4 -0.741 -0.731 -0.006 -1.807
9 0 1 -0.552 -0.548 -0.017 -0.884	2 0.740 0.737 -0.006 0.629	3 0.552 0.529 0.006 4.338	4 -0.740 -0.731 -0.017 -1.745
10 0 1 -0.552 -0.548 -0.006 -0.734	2 0.740 0.737 0.028 0.576	3 0.551 0.529 -0.006 4.251	4 -0.740 -0.731 -0.006 -1.684
11 0 1 -0.551 -0.548 -0.006 -0.602	2 0.740 0.737 -0.017 0.497	3 0.551 0.529 -0.017 4.198	4 -0.739 -0.731 0.017 -1.692
12 0 1 -0.550 -0.548 -0.017 -0.470	2 0.739 0.737 -0.028 0.400	3 0.550 0.528 -0.028 4.031	4 -0.739 -0.731 -0.028 -1.560
12 0 1 -0.550 -0.548 -0.017 -0.418	2 0.738 0.737 -0.006 0.347	3 0.548 0.528 -0.006 3.811	4 -0.738 -0.731 0.006 -1.446
13 0 1 -0.548 -0.547 -0.006 -0.233	2 0.738 0.737 -0.006 0.286	3 0.547 0.528 0.017 3.644	4 -0.738 -0.731 0.006 -1.332
14 0 1 -0.547 -0.547 0.017 -0.022	2 0.738 0.736 -0.017 0.207	3 0.547 0.528 -0.006 3.530	4 -0.737 -0.731 -0.017 -1.314
15 0 1 -0.545 -0.547 0.006 0.136	2 0.737 0.736 -0.028 0.057	3 0.545 0.528 -0.028 3.284	4 -0.737 -0.731 -0.006 -1.112
15 0 1 -0.545 -0.546 0.017 0.119	2 0.735 0.736 -0.017 -0.013	3 0.543 0.528 -0.028 2.985	4 -0.735 -0.730 -0.006 -0.971
16 0 1 -0.543 -0.545 0.051 0.303	2 0.735 0.736 -0.017 -0.119	3 0.541 0.528 -0.006 2.747	4 -0.734 -0.730 0.017 -0.813
17 0 1 -0.541 -0.544 0.074 0.435	2 0.734 0.735 -0.017 -0.251	3 0.541 0.527 -0.028 2.703	4 -0.733 -0.730 0.006 -0.822
18 0 1 -0.539 -0.543 -0.028 0.760	2 0.733 0.735 -0.006 -0.409	3 0.539 0.526 -0.040 2.325	4 -0.733 -0.729 0.006 -0.743
18 0 1 -0.539 -0.543 -0.006 0.831	2 0.731 0.735 -0.017 -0.453	3 0.536 0.525 -0.040 1.956	4 -0.731 -0.728 0.062 -0.699
19 0 1 -0.536 -0.543 0.028 1.244	2 0.731 0.733 -0.131 -0.233	3 0.533 0.525 -0.006 1.771	4 -0.730 -0.727 0.062 -0.576
20 0 1 -0.533 -0.542 0.017 1.692	2 0.730 0.730 -0.028 -0.136	3 0.533 0.523 -0.074 1.789	4 -0.728 -0.725 0.040 -0.884
21 0 1 -0.530 -0.540 0.028 1.921	2 0.728 0.730 -0.051 -0.295	3 0.530 0.522 -0.006 1.341	4 -0.728 -0.724 -0.006 -0.760
21 0 1 -0.530 -0.540 0.028 1.903	2 0.726 0.730 -0.040 -0.444	3 0.526 0.522 -0.051 0.884	4 -0.726 -0.722 0.131 -0.848
22 0 1 -0.526 -0.538 0.062 2.299	2 0.726 0.728 -0.062 -0.347	3 0.522 0.519 0.006 0.848	4 -0.724 -0.720 0.062 -0.813
23 0 1 -0.522 -0.537 0.017 2.835	2 0.724 0.724 -0.131 -0.145	3 0.522 0.518 -0.085 0.804	4 -0.722 -0.719 0.062 -1.059
24 0 1 -0.518 -0.537 0.040 3.301	2 0.722 0.724 -0.051 -0.426	3 0.518 0.516 -0.051 0.347	4 -0.722 -0.716 0.040 -1.015
24 0 1 -0.518 -0.535 0.040 3.134	2 0.719 0.724 0.017 -0.593	3 0.514 0.515 -0.074 -0.057	4 -0.719 -0.715 0.062 -0.980
25 0 1 -0.514 -0.534 0.028 3.802	2 0.719 0.723 -0.074 -0.602	3 0.509 0.513 -0.074 -0.101	4 -0.717 -0.713 0.074 -0.866
26 0 1 -0.509 -0.533 0.051 4.409	2 0.717 0.719 -0.199 -0.356	3 0.509 0.510 -0.074 -0.215	4 -0.715 -0.711 0.062 -1.174
27 0 1 -0.504 -0.531 0.040 4.954	2 0.715 0.717 0.006 -0.497	3 0.504 0.508 -0.062 -0.699	4 -0.715 -0.709 0.085 -1.147
27 0 1 -0.504 -0.530 0.051 4.936	2 0.712 0.717 -0.040 -0.602	3 0.499 0.506 -0.085 -1.253	4 -0.712 -0.707 0.108 -1.095
28 0 1 -0.499 -0.529 0.108 5.560	2 0.712 0.715 -0.028 -0.629	3 0.493 0.504 -0.040 -0.488	4 -0.710 -0.705 0.062 -0.980
29 0 1 -0.493 -0.527 0.040 6.387	2 0.710 0.712 -0.187 -0.585	3 0.493 0.503 -0.085 -1.684	4 -0.707 -0.702 0.119 -1.481
30 0 1 -0.488 -0.525 0.062 6.923	2 0.707 0.710 -0.017 -0.532	3 0.488 0.500 -0.085 -2.457	4 -0.707 -0.699 0.062 -1.604
30 0 1 -0.488 -0.523 0.051 6.862	2 0.704 0.710 0.017 -0.716	3 0.482 0.498 -0.096 -3.011	4 -0.704 -0.696 0.096 -1.569
31 0 1 -0.482 -0.522 0.085 7.424	2 0.704 0.707 -0.176 -0.470	3 0.475 0.496 -0.108 -3.116	4 -0.702 -0.694 0.085 -1.596
