1 -0.043 0.119 2.651	2 0.212 0.131 0.541
1 -0.039 0.142 2.440	2 0.218 0.199 0.242
1 -0.035 0.096 2.536	2 0.224 0.153 -0.171
1 -0.030 0.187 1.974	2 0.228 0.085 -0.101
1 -0.025 0.221 1.692	2 0.228 -0.017 0.391
1 -0.021 0.108 1.411	2 0.228 0.085 0.919
1 -0.017 0.096 1.525	2 0.234 0.210 0.541
1 -0.016 0.051 1.763	2 0.239 0.165 0.400
1 -0.015 0.062 2.193	2 0.244 0.187 -0.013
1 -0.014 -0.006 2.431	2 0.247 0.085 0.119
1 -0.011 0.074 2.677	2 0.249 0.062 0.391
1 -0.008 0.108 2.519	2 0.253 0.221 0.356
1 -0.005 0.108 2.615	2 0.258 0.153 0.057
1 -0.002 0.085 2.422	2 0.260 0.074 0.365
1 0.002 0.176 2.396	2 0.261 -0.006 0.787
1 0.006 0.131 2.185	2 0.264 0.233 0.927
1 0.009 0.085 2.299	2 0.272 0.233 0.145
1 0.012 0.096 2.000	2 0.274 -0.017 0.470
1 0.016 0.165 1.991	2 0.276 0.176 0.549
1 0.019 0.131 1.877	2 0.283 0.233 0.154
1 0.022 0.096 2.149	2 0.289 0.131 -0.207
1 0.023 0.028 2.273	2 0.289 0.006 0.382
1 0.025 0.074 2.941	2 0.293 0.233 0.690
1 0.028 0.131 2.862	2 0.300 0.221 0.347
1 0.031 0.176 2.853	2 0.303 0.062 0.251
1 0.036 0.153 2.440	2 0.305 0.096 0.418
1 0.040 0.176 2.615	2 0.305 0.006 0.629
1 0.045 0.187 2.448	2 0.305 0.017 0.673
1 0.051 0.210 2.791	2 0.305 -0.006 0.593
1 0.056 0.165 2.712	2 0.305 -0.028 0.110
1 0.063 0.244 3.073	2 0.304 -0.074 -0.312
1 0.071 0.244 2.993	2 0.302 -0.199 -1.165
1 0.080 0.414 3.380	2 0.296 -0.176 -0.629
1 0.092 0.369 2.853	2 0.285 -0.528 -0.998
1 0.105 0.539 3.029	2 0.272 -0.505 -0.303
1 0.120 0.505 2.229	2 0.258 -0.460 -0.418
1 0.134 0.494 2.536	2 0.246 -0.403 -0.391
1 0.147 0.403 2.070	2 0.236 -0.358 -1.226
1 0.160 0.494 2.220	2 0.221 -0.596 -1.024
1 0.173 0.414 1.833	2 0.203 -0.664 -0.936
1 0.186 0.414 2.035	2 0.184 -0.641 -0.462
1 0.196 0.358 1.552	2 0.167 -0.539 -0.593
1 0.204 0.221 1.982	2 0.152 -0.539 -0.725
1 0.211 0.199 1.789	2 0.138 -0.550 -1.297
1 0.217 0.176 1.974	2 0.120 -0.687 -0.787
1 0.222 0.165 1.490	2 0.101 -0.653 -0.743
1 0.224 0.040 1.464	2 0.083 -0.539 -0.462
1 0.223 -0.051 1.499	2 0.069 -0.460 -0.822
1 0.221 -0.096 1.314	2 0.055 -0.516 -0.804
1 0.218 -0.153 1.455	2 0.041 -0.516 -1.103
1 0.213 -0.221 0.866	2 0.025 -0.539 -0.558
1 0.207 -0.210 0.980	2 0.011 -0.426 -0.875
1 0.197 -0.392 0.760	2 -0.001 -0.426 -0.549
1 0.186 -0.403 1.437	2 -0.013 -0.414 -1.165
