1 0 1 -0.554 -0.557 -0.017 0.479	2 0.742 0.715 -0.006 5.147	3 0.554 0.538 -0.006 2.958	4 -0.742 -0.706 -0.006 -6.949
1 0 1 -0.554 -0.557 0.017 0.514	2 0.742 0.715 -0.017 5.086	3 0.554 0.539 -0.006 2.888	4 -0.742 -0.706 -0.017 -6.932
2 0 1 -0.554 -0.557 -0.006 0.549	2 0.742 0.715 0.006 5.024	3 0.554 0.539 0.028 2.844	4 -0.742 -0.706 0.006 -6.949
3 0 1 -0.554 -0.558 -0.028 0.567	2 0.742 0.715 -0.040 5.007	3 0.554 0.539 -0.006 2.835	4 -0.742 -0.706 -0.017 -6.932
4 0 1 -0.554 -0.558 0.006 0.646	2 0.742 0.715 -0.006 5.007	3 0.554 0.539 -0.017 2.756	4 -0.742 -0.706 0.006 -6.932
4 0 1 -0.554 -0.558 0.006 0.690	2 0.742 0.715 -0.028 4.998	3 0.554 0.539 -0.006 2.730	4 -0.742 -0.706 0.006 -6.905
5 0 1 -0.554 -0.558 0.006 0.699	2 0.742 0.715 -0.006 4.971	3 0.554 0.539 -0.028 2.774	4 -0.741 -0.706 0.028 -6.835
6 0 1 -0.554 -0.558 -0.028 0.708	2 0.741 0.715 -0.051 4.884	3 0.554 0.539 -0.006 2.747	4 -0.741 -0.706 0.017 -6.826
7 0 1 -0.553 -0.558 -0.006 0.760	2 0.741 0.715 -0.028 4.901	3 0.553 0.539 0.006 2.703	4 -0.741 -0.706 0.006 -6.844
7 0 1 -0.553 -0.558 -0.006 0.778	2 0.741 0.715 0.006 4.892	3 0.553 0.539 -0.028 2.624	4 -0.741 -0.706 -0.051 -6.774
8 0 1 -0.553 -0.558 0.006 0.848	2 0.741 0.715 -0.017 4.840	3 0.552 0.539 -0.006 2.545	4 -0.741 -0.706 0.006 -6.703
9 0 1 -0.552 -0.558 0.006 0.963	2 0.741 0.715 -0.006 4.778	3 0.552 0.539 0.017 2.475	4 -0.740 -0.706 -0.006 -6.695
10 0 1 -0.552 -0.558 -0.006 1.086	2 0.740 0.715 -0.006 4.699	3 0.552 0.539 -0.006 2.325	4 -0.740 -0.706 -0.006 -6.642
10 0 1 -0.552 -0.558 0.006 1.103	2 0.740 0.715 -0.028 4.664	3 0.551 0.539 -0.006 2.202	4 -0.740 -0.706 -0.006 -6.571
11 0 1 -0.551 -0.558 0.006 1.262	2 0.740 0.715 0.006 4.620	3 0.550 0.539 0.017 2.088	4 -0.739 -0.706 -0.006 -6.457
12 0 1 -0.550 -0.557 0.017 1.411	2 0.739 0.715 -0.017 4.497	3 0.550 0.539 -0.017 2.000	4 -0.738 -0.706 0.006 -6.440
13 0 1 -0.548 -0.557 0.017 1.596	2 0.738 0.715 -0.017 4.374	3 0.548 0.539 -0.028 1.815	4 -0.738 -0.706 -0.017 -6.290
13 0 1 -0.548 -0.557 -0.017 1.631	2 0.738 0.715 0.017 4.321	3 0.547 0.539 -0.006 1.543	4 -0.738 -0.705 0.006 -6.185
14 0 1 -0.547 -0.557 0.006 1.912	2 0.738 0.715 -0.006 4.259	3 0.545 0.538 -0.017 1.429	4 -0.737 -0.705 -0.006 -6.000
15 0 1 -0.545 -0.557 0.028 2.158	2 0.737 0.715 -0.028 4.110	3 0.545 0.538 -0.017 1.323	4 -0.735 -0.705 -0.006 -6.009
16 0 1 -0.543 -0.557 0.017 2.404	2 0.735 0.714 -0.017 3.943	3 0.543 0.538 -0.017 1.059	4 -0.735 -0.705 0.028 -5.868
16 0 1 -0.543 -0.556 0.006 2.431	2 0.734 0.714 -0.028 3.873	3 0.541 0.537 -0.040 0.760	4 -0.734 -0.704 0.028 -5.780
17 0 1 -0.541 -0.556 0.006 2.747	2 0.734 0.714 0.017 3.873	3 0.539 0.537 -0.028 0.629	4 -0.733 -0.703 0.028 -5.675
18 0 1 -0.539 -0.555 0.028 3.169	2 0.733 0.713 -0.017 3.767	3 0.539 0.536 0.006 0.409	4 -0.731 -0.702 0.017 -5.763
19 0 1 -0.536 -0.555 0.006 3.512	2 0.731 0.713 -0.028 3.591	3 0.536 0.535 -0.074 0.040	4 -0.731 -0.702 0.040 -5.701
19 0 1 -0.536 -0.554 -0.017 3.477	2 0.730 0.712 -0.040 3.547	3 0.533 0.535 -0.062 -0.242	4 -0.730 -0.700 0.062 -5.675
20 0 1 -0.533 -0.553 0.028 3.864	2 0.730 0.710 -0.017 3.582	3 0.530 0.533 0.006 -0.391	4 -0.728 -0.699 0.006 -5.640
