1 0 1 -0.554 -0.554 0.040 -0.022	2 0.742 0.758 -0.017 -3.099	3 0.554 0.534 -0.028 3.820	4 -0.742 -0.738 -0.017 -0.848
2 0 1 -0.554 -0.554 -0.006 -0.004	2 0.742 0.758 -0.017 -3.099	3 0.554 0.534 -0.017 3.811	4 -0.742 -0.738 0.028 -0.857
3 0 1 -0.554 -0.554 -0.028 0.004	2 0.742 0.758 -0.028 -3.108	3 0.554 0.534 0.017 3.793	4 -0.742 -0.738 -0.028 -0.831
3 0 1 -0.554 -0.554 0.006 -0.004	2 0.742 0.758 -0.017 -3.108	3 0.554 0.534 -0.017 3.741	4 -0.742 -0.738 -0.017 -0.831
4 0 1 -0.554 -0.554 0.006 0.057	2 0.742 0.758 0.006 -3.108	3 0.554 0.534 -0.006 3.723	4 -0.742 -0.738 0.017 -0.840
5 0 1 -0.554 -0.554 -0.017 0.048	2 0.742 0.758 -0.006 -3.099	3 0.554 0.534 0.028 3.741	4 -0.741 -0.738 0.028 -0.848
6 0 1 -0.554 -0.554 -0.006 0.066	2 0.741 0.758 0.006 -3.178	3 0.554 0.534 -0.017 3.732	4 -0.741 -0.738 -0.028 -0.769
6 0 1 -0.554 -0.554 -0.006 0.048	2 0.741 0.758 -0.017 -3.187	3 0.553 0.534 -0.017 3.653	4 -0.741 -0.738 -0.006 -0.760
7 0 1 -0.553 -0.554 -0.006 0.136	2 0.741 0.758 -0.006 -3.187	3 0.553 0.534 -0.006 3.618	4 -0.741 -0.738 0.017 -0.716
8 0 1 -0.553 -0.554 -0.028 0.189	2 0.741 0.758 0.040 -3.248	3 0.553 0.534 0.006 3.582	4 -0.741 -0.738 -0.006 -0.699
9 0 1 -0.552 -0.554 -0.028 0.277	2 0.741 0.758 0.006 -3.327	3 0.552 0.534 -0.017 3.459	4 -0.741 -0.738 -0.006 -0.629
9 0 1 -0.552 -0.554 -0.006 0.338	2 0.740 0.758 -0.006 -3.345	3 0.552 0.534 -0.028 3.327	4 -0.740 -0.738 -0.006 -0.585
10 0 1 -0.552 -0.554 -0.017 0.479	2 0.740 0.758 -0.028 -3.380	3 0.551 0.534 0.017 3.257	4 -0.740 -0.738 0.006 -0.497
11 0 1 -0.551 -0.554 0.006 0.585	2 0.740 0.758 -0.017 -3.451	3 0.551 0.534 -0.006 3.178	4 -0.739 -0.737 0.006 -0.523
12 0 1 -0.550 -0.554 0.017 0.760	2 0.739 0.758 -0.040 -3.565	3 0.550 0.533 -0.028 2.976	4 -0.739 -0.737 0.006 -0.391
12 0 1 -0.550 -0.554 -0.017 0.804	2 0.738 0.758 -0.006 -3.626	3 0.548 0.533 -0.006 2.800	4 -0.738 -0.737 0.017 -0.295
13 0 1 -0.548 -0.554 -0.017 1.007	2 0.738 0.758 -0.028 -3.732	3 0.547 0.533 -0.017 2.659	4 -0.738 -0.737 0.006 -0.198
14 0 1 -0.547 -0.554 0.017 1.262	2 0.738 0.758 0.017 -3.837	3 0.547 0.533 0.006 2.519	4 -0.737 -0.736 0.006 -0.215
15 0 1 -0.545 -0.554 0.028 1.473	2 0.737 0.757 0.006 -4.013	3 0.545 0.533 -0.006 2.255	4 -0.737 -0.736 0.040 -0.075
15 0 1 -0.545 -0.554 -0.006 1.534	2 0.735 0.757 -0.006 -4.119	3 0.543 0.533 -0.006 1.947	4 -0.735 -0.736 0.006 0.075
16 0 1 -0.543 -0.553 0.028 1.824	2 0.735 0.757 -0.006 -4.242	3 0.541 0.533 -0.017 1.710	4 -0.734 -0.736 0.017 0.259
17 0 1 -0.541 -0.553 0.028 2.193	2 0.734 0.757 -0.028 -4.382	3 0.541 0.533 -0.017 1.560	4 -0.733 -0.736 -0.006 0.251
18 0 1 -0.539 -0.553 0.006 2.598	2 0.733 0.757 -0.040 -4.514	3 0.539 0.532 -0.074 1.165	4 -0.733 -0.735 0.017 0.347
18 0 1 -0.539 -0.552 0.006 2.554	2 0.731 0.756 -0.017 -4.593	3 0.536 0.532 -0.040 0.787	4 -0.731 -0.733 0.142 0.180
19 0 1 -0.536 -0.551 0.006 2.958	2 0.731 0.756 -0.028 -4.620	3 0.533 0.531 -0.017 0.585	4 -0.730 -0.733 0.006 0.444
20 0 1 -0.533 -0.551 0.017 3.433	2 0.730 0.755 -0.017 -4.866	3 0.533 0.531 -0.017 0.365	4 -0.728 -0.731 0.017 0.356
21 0 1 -0.530 -0.551 0.028 3.846	2 0.728 0.754 -0.028 -5.015	3 0.530 0.530 -0.040 -0.084	4 -0.728 -0.731 0.028 0.479
21 0 1 -0.530 -0.550 0.028 3.758	2 0.726 0.754 -0.017 -5.051	3 0.526 0.529 -0.074 -0.488	4 -0.726 -0.730 0.040 0.699
22 0 1 -0.526 -0.549 0.051 4.286	2 0.726 0.752 -0.051 -5.051	3 0.522 0.528 0.028 -0.716	4 -0.724 -0.729 0.040 0.927
23 0 1 -0.522 -0.548 0.006 4.910	2 0.724 0.752 0.017 -5.341	3 0.522 0.527 -0.096 -0.848	4 -0.722 -0.727 0.028 0.629
24 0 1 -0.518 -0.547 0.017 5.270	2 0.722 0.751 -0.062 -5.516	3 0.518 0.524 -0.040 -1.051	4 -0.722 -0.725 0.085 0.602
24 0 1 -0.518 -0.545 0.040 5.174	2 0.719 0.749 0.006 -5.499	3 0.514 0.522 -0.040 -1.613	4 -0.719 -0.724 0.051 0.796
25 0 1 -0.514 -0.545 0.006 5.807	2 0.719 0.748 -0.062 -5.411	3 0.509 0.521 -0.040 -1.815	4 -0.717 -0.723 0.108 0.840
26 0 1 -0.509 -0.543 0.051 6.360	2 0.717 0.746 -0.074 -5.587	3 0.509 0.519 -0.085 -1.807	4 -0.715 -0.719 -0.006 0.453
27 0 1 -0.504 -0.542 -0.006 6.879	2 0.715 0.744 -0.051 -5.587	3 0.504 0.517 -0.096 -2.237	4 -0.715 -0.718 0.040 0.585
27 0 1 -0.504 -0.540 0.062 6.712	2 0.712 0.743 -0.051 -5.578	3 0.499 0.515 -0.096 -2.879	4 -0.712 -0.715 0.074 0.620
28 0 1 -0.499 -0.538 0.142 7.240	2 0.712 0.740 -0.119 -5.385	3 0.493 0.513 -0.074 -3.037	4 -0.710 -0.713 0.119 0.576
29 0 1 -0.493 -0.535 0.062 8.013	2 0.710 0.737 -0.040 -5.402	3 0.493 0.511 -0.051 -3.415	4 -0.707 -0.710 0.028 0.259
30 0 1 -0.488 -0.534 0.074 8.444	2 0.707 0.735 -0.074 -5.411	3 0.488 0.508 -0.108 -3.864	4 -0.707 -0.710 0.108 0.400
30 0 1 -0.488 -0.531 0.074 8.418	2 0.704 0.733 -0.074 -5.086	3 0.482 0.505 -0.119 -4.400	4 -0.704 -0.706 0.153 0.163
31 0 1 -0.482 -0.529 0.062 8.857	2 0.704 0.730 -0.108 -4.936	3 0.475 0.503 -0.074 -4.505	4 -0.702 -0.704 0.040 0.251
32 0 1 -0.475 -0.526 0.074 9.657	2 0.702 0.727 -0.131 -4.752	3 0.475 0.500 -0.085 -4.743	4 -0.699 -0.700 0.153 -0.374
33 0 1 -0.469 -0.522 0.085 9.868	2 0.699 0.724 -0.119 -4.936	3 0.469 0.496 -0.131 -5.077	4 -0.699 -0.698 0.040 -0.198
33 0 1 -0.469 -0.519 0.074 9.622	2 0.696 0.721 -0.074 -4.567	3 0.462 0.493 -0.142 -5.754	4 -0.696 -0.696 0.131 -0.171
34 0 1 -0.462 -0.516 0.165 10.044	2 0.696 0.718 -0.108 -4.444	3 0.455 0.490 -0.142 -5.692	4 -0.694 -0.693 0.074 -0.277
35 0 1 -0.455 -0.513 0.074 10.747	2 0.694 0.716 -0.085 -4.233	3 0.455 0.486 -0.119 -5.859	4 -0.691 -0.691 0.040 -0.532
36 0 1 -0.448 -0.509 0.119 11.266	2 0.691 0.714 -0.119 -4.242	3 0.448 0.483 -0.142 -6.492	4 -0.691 -0.688 0.062 -0.479
36 0 1 -0.448 -0.506 0.108 10.844	2 0.688 0.711 -0.096 -4.013	3 0.441 0.479 -0.142 -6.941	4 -0.688 -0.686 0.074 -0.409
37 0 1 -0.441 -0.501 0.131 11.345	2 0.688 0.709 -0.074 -3.978	3 0.434 0.475 -0.096 -7.029	4 -0.686 -0.685 0.062 -0.303
38 0 1 -0.434 -0.498 0.165 12.084	2 0.686 0.707 -0.085 -4.031	3 0.434 0.471 -0.187 -7.125	4 -0.684 -0.683 0.040 -0.699
39 0 1 -0.426 -0.494 0.153 12.312	2 0.684 0.705 -0.062 -3.943	3 0.426 0.466 -0.187 -7.582	4 -0.684 -0.680 0.085 -0.769
39 0 1 -0.426 -0.490 0.108 12.110	2 0.681 0.703 -0.051 -3.952	3 0.419 0.462 -0.176 -7.952	4 -0.681 -0.678 0.096 -0.734
40 0 1 -0.419 -0.485 0.221 12.374	2 0.681 0.701 -0.108 -3.591	3 0.411 0.458 -0.142 -7.908	4 -0.679 -0.676 0.040 -0.673
41 0 1 -0.411 -0.480 0.165 13.077	2 0.679 0.698 -0.074 -3.565	3 0.411 0.453 -0.165 -7.925	4 -0.677 -0.674 0.017 -0.954
42 0 1 -0.404 -0.476 0.199 13.253	2 0.677 0.696 -0.074 -3.679	3 0.404 0.448 -0.221 -8.242	4 -0.677 -0.672 0.085 -1.042
42 0 1 -0.404 -0.470 0.176 12.769	2 0.676 0.694 -0.096 -3.319	3 0.396 0.443 -0.187 -8.866	4 -0.676 -0.671 0.040 -1.015
43 0 1 -0.396 -0.466 0.187 13.121	2 0.676 0.692 -0.096 -3.037	3 0.388 0.438 -0.142 -8.716	4 -0.674 -0.669 -0.017 -0.998
44 0 1 -0.388 -0.461 0.176 13.525	2 0.674 0.691 -0.028 -3.187	3 0.388 0.433 -0.165 -8.664	4 -0.673 -0.668 0.040 -1.270
45 0 1 -0.380 -0.456 0.165 13.912	2 0.673 0.689 -0.040 -3.108	3 0.380 0.427 -0.210 -9.042	4 -0.673 -0.666 0.017 -1.235
45 0 1 -0.380 -0.450 0.176 13.393	2 0.672 0.688 -0.028 -2.993	3 0.372 0.422 -0.210 -9.385	4 -0.672 -0.665 0.085 -1.235
46 0 1 -0.372 -0.445 0.233 13.446	2 0.672 0.686 -0.096 -2.695	3 0.365 0.417 -0.165 -9.112	4 -0.671 -0.664 -0.006 -1.165
