1 -0.184 -0.301 0.629	2 -0.222 0.641 0.110
1 -0.193 -0.278 1.112	2 -0.204 0.664 -0.295
1 -0.200 -0.255 0.655	2 -0.187 0.505 -0.470
1 -0.208 -0.278 0.760	2 -0.175 0.426 -0.022
1 -0.216 -0.289 -0.031	2 -0.160 0.573 0.347
1 -0.224 -0.346 0.180	2 -0.142 0.664 0.110
1 -0.236 -0.414 -0.013	2 -0.121 0.732 -0.277
1 -0.247 -0.426 0.514	2 -0.103 0.516 -0.778
1 -0.258 -0.369 0.365	2 -0.091 0.403 -0.233
1 -0.268 -0.392 1.007	2 -0.080 0.403 0.198
1 -0.278 -0.380 0.910	2 -0.066 0.516 0.382
1 -0.288 -0.278 1.604	2 -0.051 0.482 -0.286
1 -0.295 -0.187 1.332	2 -0.039 0.346 -0.435
1 -0.300 -0.108 1.420	2 -0.032 0.108 -0.180
1 -0.303 -0.085 0.822	2 -0.028 0.142 0.444
1 -0.306 -0.108 0.840	2 -0.022 0.199 0.242
1 -0.309 -0.096 0.699	2 -0.015 0.221 -0.224
1 -0.311 -0.108 0.822	2 -0.010 0.074 -0.673
1 -0.313 -0.028 0.804	2 -0.009 0.006 -0.585
1 -0.313 -0.040 0.752	2 -0.009 -0.006 -0.470
1 -0.313 0.028 0.646	2 -0.009 -0.040 -0.418
1 -0.313 -0.017 0.611	2 -0.009 -0.017 -0.435
1 -0.313 0.006 0.637	2 -0.009 -0.006 -0.426
1 -0.313 -0.006 0.716	2 -0.009 -0.006 -0.409
1 -0.313 -0.017 0.963	2 -0.009 -0.028 -0.303
1 -0.313 -0.006 1.147	2 -0.009 0.006 -0.136
1 -0.312 0.028 1.692	2 -0.008 0.028 0.066
1 -0.310 0.040 1.991	2 -0.007 0.051 0.356
1 -0.308 0.165 2.695	2 -0.004 0.051 0.435
1 -0.303 0.165 2.703	2 -0.001 0.108 0.576
1 -0.295 0.255 3.292	2 0.004 0.176 0.769
1 -0.285 0.392 2.607	2 0.012 0.301 0.453
1 -0.272 0.460 2.897	2 0.022 0.346 0.110
1 -0.258 0.494 1.886	2 0.029 0.187 0.215
1 -0.243 0.596 2.018	2 0.038 0.403 0.251
1 -0.227 0.550 1.182	2 0.048 0.369 0.101
1 -0.212 0.528 1.824	2 0.060 0.471 0.092
1 -0.196 0.505 1.156	2 0.072 0.380 -0.136
1 -0.181 0.539 1.569	2 0.082 0.380 0.084
1 -0.168 0.505 1.218	2 0.094 0.392 0.110
1 -0.154 0.437 1.736	2 0.105 0.448 0.110
1 -0.140 0.471 1.437	2 0.117 0.392 -0.013
1 -0.128 0.437 1.675	2 0.128 0.358 0.031
1 -0.116 0.403 1.086	2 0.138 0.278 -0.154
1 -0.105 0.335 1.314	2 0.146 0.244 0.084
1 -0.095 0.267 0.796	2 0.154 0.255 -0.031
1 -0.088 0.210 1.051	2 0.162 0.255 -0.136
1 -0.082 0.176 0.831	2 0.168 0.131 -0.224
1 -0.077 0.142 1.086	2 0.171 0.085 -0.013
