1 -0.241 -0.289 0.963	2 -0.076 0.233 0.189
1 -0.249 -0.346 0.954	2 -0.070 0.165 -0.374
1 -0.257 -0.199 1.332	2 -0.067 0.062 0.004
1 -0.263 -0.221 0.910	2 -0.065 0.108 0.303
1 -0.270 -0.221 1.112	2 -0.060 0.187 0.435
1 -0.276 -0.244 0.813	2 -0.054 0.255 0.057
1 -0.282 -0.221 1.086	2 -0.046 0.301 -0.189
1 -0.287 -0.210 0.734	2 -0.039 0.187 -0.497
1 -0.292 -0.153 0.637	2 -0.036 0.074 0.286
1 -0.296 -0.142 0.233	2 -0.033 0.165 0.611
1 -0.302 -0.176 0.505	2 -0.025 0.335 0.558
1 -0.309 -0.289 0.092	2 -0.013 0.482 0.163
1 -0.316 -0.233 0.664	2 0.001 0.414 -0.637
1 -0.323 -0.176 0.796	2 0.008 0.119 -0.752
1 -0.327 -0.119 1.059	2 0.009 -0.017 0.593
1 -0.331 -0.131 0.681	2 0.013 0.289 0.813
1 -0.334 -0.153 0.980	2 0.026 0.471 0.391
1 -0.339 -0.153 1.015	2 0.037 0.278 -0.462
1 -0.342 -0.108 1.051	2 0.045 0.176 -0.207
1 -0.343 -0.017 0.602	2 0.049 0.176 0.136
1 -0.345 -0.119 0.593	2 0.058 0.301 0.391
1 -0.347 -0.085 0.391	2 0.068 0.346 -0.110
1 -0.349 0.006 0.338	2 0.076 0.187 0.004
1 -0.350 -0.051 0.321	2 0.083 0.255 -0.013
1 -0.352 -0.062 0.400	2 0.092 0.346 0.154
1 -0.354 -0.006 0.505	2 0.101 0.267 -0.180
1 -0.355 -0.051 0.567	2 0.107 0.153 0.382
1 -0.355 -0.017 0.453	2 0.114 0.278 0.207
1 -0.355 -0.017 0.462	2 0.123 0.369 0.268
1 -0.355 0.017 0.444	2 0.133 0.278 -0.330
1 -0.354 -0.006 0.435	2 0.139 0.142 0.145
1 -0.354 0.006 0.558	2 0.144 0.210 0.268
1 -0.354 -0.028 0.796	2 0.152 0.312 0.347
1 -0.355 -0.006 1.226	2 0.162 0.301 -0.110
1 -0.354 0.017 1.288	2 0.168 0.153 0.110
1 -0.351 0.096 1.297	2 0.173 0.176 0.233
1 -0.349 0.131 1.226	2 0.178 0.199 0.629
1 -0.347 0.096 1.446	2 0.186 0.301 0.101
1 -0.344 0.096 1.341	2 0.195 0.187 -0.075
1 -0.340 0.142 1.464	2 0.200 0.119 -0.127
1 -0.335 0.142 1.138	2 0.201 0.085 0.620
1 -0.331 0.108 1.358	2 0.206 0.233 0.541
1 -0.327 0.074 1.332	2 0.213 0.255 0.215
1 -0.324 0.176 1.736	2 0.221 0.210 -0.330
1 -0.319 0.142 1.657	2 0.224 0.074 -0.145
1 -0.313 0.233 1.684	2 0.225 0.017 0.268
1 -0.307 0.221 1.235	2 0.228 0.119 0.505
1 -0.301 0.255 1.516	2 0.231 0.119 0.505
1 -0.295 0.176 1.270	2 0.235 0.096 0.435
1 -0.289 0.255 1.464	2 0.238 0.108 0.154
1 -0.282 0.233 1.270	2 0.241 0.108 0.163
1 -0.274 0.244 1.534	2 0.242 0.040 0.207
1 -0.267 0.233 1.138	2 0.243 0.062 0.286
1 -0.260 0.210 1.657	2 0.246 0.119 -0.084
1 -0.254 0.210 1.481	2 0.248 -0.017 -0.092
1 -0.246 0.289 1.824	2 0.247 -0.040 0.022
1 -0.239 0.244 1.393	2 0.248 0.017 0.066
1 -0.231 0.301 1.807	2 0.248 -0.006 0.084
1 -0.223 0.244 1.411	2 0.247 -0.006 -0.013
1 -0.215 0.278 1.938	2 0.247 -0.017 -0.145
1 -0.207 0.267 1.596	2 0.247 -0.028 -0.347
