1 0 1 -0.554 -0.634 -0.028 15.099	2 0.742 0.670 0.028 13.578	3 0.554 0.603 -0.006 -9.200	4 -0.742 -0.642 0.176 16.963
2 0 1 -0.554 -0.634 -0.017 15.090	2 0.742 0.670 0.006 13.578	3 0.554 0.603 0.006 -9.218	4 -0.742 -0.642 -0.017 16.971
2 0 1 -0.554 -0.634 -0.006 15.099	2 0.742 0.670 -0.006 13.578	3 0.554 0.602 -0.040 -9.209	4 -0.742 -0.642 -0.028 16.954
3 0 1 -0.554 -0.634 0.006 15.116	2 0.742 0.670 -0.006 13.578	3 0.554 0.602 -0.040 -9.253	4 -0.742 -0.642 -0.040 16.954
4 0 1 -0.554 -0.634 -0.028 15.178	2 0.742 0.670 0.006 13.578	3 0.554 0.603 0.006 -9.297	4 -0.742 -0.642 -0.017 16.971
5 0 1 -0.554 -0.634 -0.006 15.178	2 0.742 0.670 -0.017 13.569	3 0.554 0.603 -0.006 -9.288	4 -0.742 -0.642 0.006 16.963
5 0 1 -0.554 -0.634 -0.006 15.178	2 0.741 0.670 -0.028 13.552	3 0.554 0.603 0.006 -9.288	4 -0.741 -0.642 -0.017 17.033
6 0 1 -0.554 -0.634 -0.006 15.178	2 0.741 0.670 -0.006 13.499	3 0.553 0.603 -0.028 -9.332	4 -0.741 -0.642 -0.028 17.033
7 0 1 -0.553 -0.633 0.040 15.231	2 0.741 0.670 -0.017 13.516	3 0.553 0.603 0.017 -9.367	4 -0.741 -0.642 -0.017 17.033
8 0 1 -0.553 -0.634 -0.017 15.310	2 0.741 0.670 0.017 13.420	3 0.553 0.603 0.006 -9.437	4 -0.741 -0.642 -0.040 17.121
8 0 1 -0.553 -0.633 0.017 15.310	2 0.741 0.670 -0.006 13.402	3 0.552 0.603 -0.006 -9.552	4 -0.741 -0.642 0.006 17.182
9 0 1 -0.552 -0.633 -0.017 15.486	2 0.741 0.670 -0.017 13.358	3 0.552 0.602 -0.017 -9.631	4 -0.740 -0.642 -0.017 17.235
10 0 1 -0.552 -0.633 0.006 15.600	2 0.740 0.670 0.006 13.279	3 0.552 0.602 0.006 -9.692	4 -0.740 -0.642 -0.028 17.244
11 0 1 -0.551 -0.634 -0.040 15.688	2 0.740 0.670 -0.028 13.226	3 0.551 0.602 -0.006 -9.833	4 -0.740 -0.642 -0.017 17.314
11 0 1 -0.551 -0.633 0.006 15.732	2 0.739 0.670 -0.006 13.165	3 0.550 0.602 -0.040 -10.009	4 -0.739 -0.642 -0.028 17.446
12 0 1 -0.550 -0.633 0.006 15.916	2 0.739 0.670 -0.017 13.068	3 0.548 0.602 -0.006 -10.114	4 -0.738 -0.641 -0.028 17.543
13 0 1 -0.548 -0.633 -0.017 16.127	2 0.738 0.670 0.006 12.927	3 0.548 0.602 0.017 -10.246	4 -0.738 -0.641 -0.040 17.560
14 0 1 -0.547 -0.633 -0.006 16.356	2 0.738 0.670 0.006 12.848	3 0.547 0.602 -0.017 -10.501	4 -0.738 -0.641 0.006 17.692
14 0 1 -0.547 -0.633 0.006 16.418	2 0.737 0.670 -0.051 12.734	3 0.545 0.602 -0.040 -10.703	4 -0.737 -0.641 0.017 17.851
15 0 1 -0.545 -0.633 -0.017 16.655	2 0.737 0.670 -0.028 12.655	3 0.543 0.601 -0.040 -10.862	4 -0.735 -0.641 0.006 -18.000
16 0 1 -0.543 -0.633 -0.006 16.980	2 0.735 0.669 -0.006 12.505	3 0.543 0.601 0.017 -11.020	4 -0.734 -0.641 0.176 17.982
17 0 1 -0.541 -0.633 0.006 17.244	2 0.734 0.669 -0.017 12.365	3 0.541 0.601 -0.028 -11.319	4 -0.734 -0.640 0.017 -17.912
17 0 1 -0.541 -0.632 -0.017 17.349	2 0.733 0.669 -0.017 12.286	3 0.539 0.600 -0.017 -11.732	4 -0.733 -0.640 0.028 -17.833
18 0 1 -0.539 -0.632 0.017 17.736	2 0.733 0.669 -0.040 12.295	3 0.536 0.600 0.017 -11.934	4 -0.731 -0.639 0.017 -17.640
19 0 1 -0.536 -0.632 0.028 -17.859	2 0.731 0.668 -0.040 12.110	3 0.536 0.599 -0.028 -12.154	4 -0.730 -0.639 0.006 -17.666
20 0 1 -0.533 -0.631 0.040 -17.473	2 0.730 0.667 -0.028 11.899	3 0.533 0.599 -0.062 -12.523	4 -0.730 -0.638 0.051 -17.587
20 0 1 -0.533 -0.630 0.040 -17.481	2 0.728 0.666 -0.006 11.837	3 0.530 0.597 -0.051 -12.804	4 -0.728 -0.636 0.028 -17.446
21 0 1 -0.530 -0.630 0.028 -17.103	2 0.728 0.666 -0.017 11.820	3 0.526 0.597 -0.028 -13.059	4 -0.726 -0.636 0.040 -17.385
22 0 1 -0.526 -0.629 0.051 -16.541	2 0.726 0.665 -0.051 11.732	3 0.526 0.595 -0.051 -13.226	4 -0.724 -0.634 0.017 -17.552
23 0 1 -0.522 -0.627 0.051 -16.286	2 0.724 0.663 -0.062 11.609	3 0.522 0.594 -0.051 -13.745	4 -0.724 -0.633 0.040 -17.420
23 0 1 -0.522 -0.626 0.028 -16.207	2 0.722 0.662 -0.040 11.582	3 0.518 0.593 -0.096 -14.141	4 -0.722 -0.631 0.062 -17.279
24 0 1 -0.518 -0.625 0.051 -15.855	2 0.722 0.660 -0.085 11.609	3 0.514 0.591 -0.051 -14.246	4 -0.719 -0.630 0.040 -17.174
25 0 1 -0.514 -0.623 0.062 -15.345	2 0.719 0.658 -0.108 11.679	3 0.514 0.589 -0.051 -14.466	4 -0.717 -0.628 0.051 -17.437
26 0 1 -0.509 -0.620 0.040 -14.993	2 0.717 0.656 -0.085 11.591	3 0.509 0.588 -0.062 -14.941	4 -0.717 -0.626 0.062 -17.376
26 0 1 -0.509 -0.619 0.074 -15.257	2 0.715 0.654 -0.074 11.705	3 0.504 0.585 -0.153 -15.257	4 -0.715 -0.624 0.096 -17.464
27 0 1 -0.504 -0.616 0.142 -14.897	2 0.715 0.652 -0.074 11.952	3 0.499 0.582 -0.074 -15.284	4 -0.712 -0.621 0.119 -17.534
28 0 1 -0.499 -0.614 0.085 -14.325	2 0.712 0.649 -0.119 11.881	3 0.499 0.580 -0.119 -15.275	4 -0.710 -0.619 0.062 -17.833
29 0 1 -0.493 -0.611 0.131 -14.141	2 0.710 0.647 -0.096 11.925	3 0.493 0.577 -0.176 -15.723	4 -0.710 -0.616 0.108 -17.947
29 0 1 -0.493 -0.608 0.131 -14.334	2 0.707 0.645 -0.085 12.119	3 0.488 0.573 -0.153 -16.092	4 -0.707 -0.613 0.108 -17.930
30 0 1 -0.488 -0.604 0.176 -13.868	2 0.707 0.641 -0.142 12.523	3 0.482 0.569 -0.119 -15.916	4 -0.704 -0.611 0.131 -17.991
31 0 1 -0.482 -0.600 0.096 -13.490	2 0.704 0.639 -0.096 12.435	3 0.482 0.565 -0.119 -16.013	4 -0.702 -0.608 0.006 17.807
32 0 1 -0.475 -0.597 0.131 -13.244	2 0.702 0.637 -0.131 12.558	3 0.475 0.561 -0.187 -16.198	4 -0.702 -0.605 0.074 17.552
32 0 1 -0.475 -0.592 0.153 -13.719	2 0.699 0.633 -0.085 12.716	3 0.469 0.557 -0.176 -16.497	4 -0.699 -0.601 0.108 17.411
33 0 1 -0.469 -0.588 0.176 -13.402	2 0.699 0.630 -0.153 13.121	3 0.462 0.553 -0.108 -16.409	4 -0.696 -0.599 0.108 17.156
34 0 1 -0.462 -0.584 0.176 -12.980	2 0.696 0.627 -0.108 13.033	3 0.462 0.548 -0.187 -16.242	4 -0.694 -0.595 0.096 16.875
35 0 1 -0.455 -0.580 0.153 -12.831	2 0.694 0.624 -0.096 13.288	3 0.455 0.543 -0.165 -16.752	4 -0.694 -0.593 0.074 16.787
35 0 1 -0.455 -0.575 0.165 -13.174	2 0.691 0.622 -0.028 13.253	3 0.448 0.539 -0.187 -17.112	4 -0.691 -0.590 0.085 16.848
36 0 1 -0.448 -0.570 0.199 -12.875	2 0.691 0.619 -0.074 13.613	3 0.441 0.534 -0.142 -16.848	4 -0.688 -0.589 0.051 17.042
37 0 1 -0.441 -0.566 0.176 -12.444	2 0.688 0.618 -0.062 13.455	3 0.441 0.530 -0.142 -16.848	4 -0.686 -0.588 0.028 16.919
38 0 1 -0.434 -0.561 0.176 -12.470	2 0.686 0.616 -0.074 13.305	3 0.434 0.525 -0.187 -17.191	4 -0.686 -0.587 0.051 17.103
38 0 1 -0.434 -0.556 0.165 -12.804	2 0.684 0.615 0.017 13.288	3 0.426 0.521 -0.142 -17.842	4 -0.684 -0.586 0.176 17.314
39 0 1 -0.426 -0.551 0.006 -12.418	2 0.684 0.614 -0.051 13.332	3 0.419 0.516 -0.165 -17.508	4 -0.681 -0.584 0.017 17.402
40 0 1 -0.419 -0.546 0.176 -11.864	2 0.681 0.612 -0.062 13.130	3 0.419 0.510 -0.165 -17.429	4 -0.679 -0.583 0.176 17.314
41 0 1 -0.411 -0.542 0.142 -11.679	2 0.679 0.611 -0.096 13.086	3 0.411 0.505 -0.199 -17.692	4 -0.679 -0.581 0.085 17.314
41 0 1 -0.411 -0.535 0.210 -12.426	2 0.677 0.609 -0.062 13.218	3 0.404 0.498 -0.199 -17.921	4 -0.677 -0.580 0.040 17.332
42 0 1 -0.404 -0.529 0.199 -12.330	2 0.677 0.607 -0.085 13.429	3 0.396 0.493 -0.199 -17.508	4 -0.676 -0.578 0.028 17.226
43 0 1 -0.396 -0.523 0.267 -12.189	2 0.676 0.604 -0.153 13.675	3 0.396 0.486 -0.267 -17.138	4 -0.674 -0.575 0.062 16.945
44 0 1 -0.388 -0.515 0.233 -12.321	2 0.674 0.601 -0.119 14.026	3 0.388 0.479 -0.233 -17.226	4 -0.674 -0.573 0.051 16.778
44 0 1 -0.388 -0.509 0.006 -13.033	2 0.673 0.599 -0.006 14.062	3 0.380 0.473 -0.312 -17.341	4 -0.673 -0.570 0.153 16.321
45 0 1 -0.380 -0.501 0.289 -13.042	2 0.673 0.596 -0.142 14.554	3 0.372 0.464 -0.233 -16.664	4 -0.672 -0.567 0.062 16.163
46 0 1 -0.372 -0.494 0.006 -12.989	2 0.672 0.594 -0.051 14.563	3 0.372 0.458 -0.187 -16.330	4 -0.671 -0.566 0.028 15.873
47 0 1 -0.365 -0.488 0.244 -13.086	2 0.671 0.593 -0.085 14.774	3 0.365 0.451 -0.312 -16.171	4 -0.671 -0.564 0.028 15.925
47 0 1 -0.365 -0.480 0.289 -14.176	2 0.670 0.591 -0.028 14.949	3 0.357 0.444 -0.244 -16.444	4 -0.670 -0.564 -0.040 15.908
48 0 1 -0.357 -0.473 0.233 -14.062	2 0.670 0.590 -0.028 15.020	3 0.349 0.437 -0.210 -15.820	4 -0.669 -0.564 0.176 15.916
49 0 1 -0.349 -0.466 0.267 -14.000	2 0.669 0.590 -0.040 15.143	3 0.349 0.430 -0.267 -15.292	4 -0.669 -0.564 -0.017 15.960
50 0 1 -0.342 -0.459 0.199 -14.246	2 0.669 0.590 0.028 15.081	3 0.342 0.423 -0.255 -15.354	4 -0.669 -0.564 -0.017 16.110
50 0 1 -0.342 -0.452 0.221 -14.976	2 0.669 0.589 -0.040 15.108	3 0.334 0.416 -0.278 -15.380	4 -0.669 -0.565 0.006 16.119
51 0 1 -0.334 -0.445 0.289 -15.266	2 0.669 0.590 0.017 15.090	3 0.327 0.409 -0.278 -14.571	4 -0.669 -0.565 0.006 16.180
52 0 1 -0.327 -0.437 0.267 -15.152	2 0.669 0.589 -0.006 15.108	3 0.327 0.402 -0.221 -14.141	4 -0.669 -0.565 -0.040 16.233
53 0 1 -0.320 -0.430 0.267 -15.512	2 0.669 0.589 -0.006 15.222	3 0.320 0.395 -0.233 -14.132	4 -0.669 -0.565 -0.017 16.224
53 0 1 -0.320 -0.422 0.301 -16.655	2 0.670 0.588 -0.028 15.284	3 0.313 0.387 -0.323 -13.859	4 -0.670 -0.566 -0.017 16.189
54 0 1 -0.313 -0.414 0.289 -16.699	2 0.670 0.588 0.017 15.380	3 0.306 0.379 -0.221 -13.024	4 -0.671 -0.567 -0.096 16.453
