I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45
0.000000,1.200000,3.400000,0.000000,1.000000,0.435000,-0.010000,-0.070000,2.000000,0.651000,0.020000,-0.010000,3.000000,0.351000,0.020000,0.040000,4.000000,0.663000,0.010000,0.070000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,13.350000,-537.440002,300.000000,-300.000000,55.470001,-536.409973
0.000000,1.200000,3.400000,0.000000,1.000000,0.309000,-0.110000,-2.100000,2.000000,0.673000,-0.010000,1.490000,3.000000,0.138000,-0.290000,-0.250000,4.000000,0.778000,0.280000,-0.200000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.239998,-535.250000,300.000000,-300.000000,141.600006,-535.099976
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,0.010000,-0.040000,2.000000,0.672000,-0.010000,-0.010000,3.000000,0.117000,0.030000,-0.010000,4.000000,0.797000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,-0.040000,-0.010000,2.000000,0.672000,-0.020000,0.010000,3.000000,0.117000,-0.020000,-0.040000,4.000000,0.797000,0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,0.010000,-0.010000,2.000000,0.672000,-0.020000,-0.010000,3.000000,0.117000,0.010000,0.010000,4.000000,0.797000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,-0.010000,-0.040000,2.000000,0.672000,-0.020000,0.010000,3.000000,0.117000,0.030000,0.040000,4.000000,0.797000,0.040000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,0.010000,-0.040000,2.000000,0.672000,-0.020000,-0.010000,3.000000,0.117000,0.020000,-0.010000,4.000000,0.797000,0.050000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,0.020000,0.010000,2.000000,0.672000,0.010000,0.010000,3.000000,0.117000,-0.010000,-0.010000,4.000000,0.797000,0.030000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,0.020000,-0.010000,2.000000,0.672000,0.030000,0.010000,3.000000,0.117000,-0.010000,0.010000,4.000000,0.797000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,0.010000,0.040000,2.000000,0.672000,-0.010000,-0.010000,3.000000,0.117000,0.010000,-0.010000,4.000000,0.797000,-0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,-0.010000,-0.010000,2.000000,0.672000,-0.030000,-0.010000,3.000000,0.117000,0.010000,0.010000,4.000000,0.797000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,-0.020000,-0.040000,2.000000,0.672000,-0.030000,-0.010000,3.000000,0.117000,0.010000,-0.010000,4.000000,0.797000,0.040000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
0.000000,1.200000,3.400000,0.000000,1.000000,0.308000,-0.020000,-0.010000,2.000000,0.672000,0.010000,-0.010000,3.000000,0.117000,0.020000,-0.010000,4.000000,0.797000,-0.040000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,75.949997,-535.099976,300.000000,-300.000000,148.289993,-535.549988
