I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.31,-0.04,3.79,2,0.68,0.01,13.03,3,0.33,-0.07,0.95,4,0.65,0.01,-0.04,1,0.45,0,-3.53,2,0.67,0,12.18,3,0.45,0,2.05,4,0.67,0,3.33,0,-540,73.849998,-535.929993,0,-540,68.980003,-532.880005
1,0.31,-0.01,3.76,2,0.68,-0.02,12.04,3,0.34,0.27,3.86,4,0.65,-0.07,-0.29,1,0.45,0,-3.53,2,0.67,0,8.39,3,0.45,0,5.48,4,0.67,0,6.31,0,-540,73.839996,-535.830017,0,-540,64.68,-533.109985
1,0.31,0.09,-0.84,2,0.67,-0.05,8.51,3,0.36,0.3,6.99,4,0.65,0.26,2.98,1,0.45,0,-5.99,2,0.67,0,5.91,3,0.45,0,7.88,4,0.67,0,8.41,0,-540,75.620003,-535.179993,0,-540,52.970001,-535.429993
1,0.31,0.02,-3.2,2,0.67,0.02,5.81,3,0.38,0.13,7.22,4,0.66,-0.35,6.98,1,0.45,0,-8.09,2,0.67,0,3.78,3,0.45,0,8.49,4,0.67,0,10,0,-540,76.68,-534.580017,0,-540,42.720001,-537.299988
1,0.3,-0.03,-5.22,2,0.67,0.06,5.72,3,0.38,0.01,9.39,4,0.66,0.01,8.42,1,0.45,0,-6.08,2,0.67,0,2.41,3,0.45,0,4.59,4,0.67,0,11.86,0,-540,77.849998,-534.76001,0,-540,39.959999,-537.669983
1,0.31,0.03,-3.13,2,0.67,-0.1,3.89,3,0.38,0.01,9.96,4,0.66,0.02,10.08,1,0.45,0,-1.53,2,0.67,0,0.45,3,0.45,0,0.53,4,0.67,0,13.18,0,-540,77.309998,-534.590027,0,-540,39.77,-537.880005
1,0.31,-0.01,-3.25,2,0.67,0.01,2.44,3,0.37,-0.13,6.25,4,0.67,0.13,11.79,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.52,4,0.67,0,13.18,0,-540,78.080002,-534.169983,0,-540,41.669998,-538.440002
1,0.31,0.19,0.88,2,0.66,-0.21,0.94,3,0.36,-0.23,2.53,4,0.68,0.29,12.58,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.52,4,0.67,0,13.15,0,-540,76.050003,-533.809998,0,-540,44.68,-539.789978
1,0.32,0.21,2.25,2,0.65,-0.39,0.95,3,0.36,-0.07,2.57,4,0.69,0.06,12.83,1,0.45,0,-3.43,2,0.67,0,0,3,0.45,0,0.54,4,0.67,0,13.09,0.11,-539.950012,73.080002,-532.539978,0,-540,44.630001,-540.429993
1,0.33,0.2,2.04,2,0.64,-0.19,0.75,3,0.36,0.01,2.37,4,0.69,0.01,12.81,1,0.45,0,-3.43,2,0.67,-0.12,-1.66,3,0.45,0,0.58,4,0.67,0,12.95,-1.48,-539.940002,69.919998,-532.140015,0,-540,45.25,-540.47998
1,0.34,-0.05,0.13,2,0.64,-0.02,-0.95,3,0.36,0.03,2.33,4,0.69,-0.06,12.85,1,0.45,0.23,-3.15,2,0.66,-0.58,-1.54,3,0.45,0,0.58,4,0.67,0,12.88,-3.73,-538.789978,69.830002,-531.429993,0,-540,45.240002,-540.289978
1,0.34,0.06,0.61,2,0.64,-0.03,-1.7,3,0.36,0.02,2.41,4,0.68,0.03,12.62,1,0.46,0.45,-3,2,0.64,-0.99,-1.44,3,0.45,0,0.59,4,0.67,0,12.9,1.54,-536.190002,69.379997,-531.179993,0,-540,45.23,-540.190002
1,0.34,0.13,1.11,2,0.63,-0.26,-2.32,3,0.36,-0.02,2.4,4,0.69,0.04,12.56,1,0.48,0.63,-2.98,2,0.61,-1.34,-1.4,3,0.45,0,0.59,4,0.67,0,12.91,2.11,-532.219971,69.18,-530.419983,0,-540,45.34,-540.22998
1,0.35,0.24,1.38,2,0.62,-0.28,-2.07,3,0.36,-0.03,2.4,4,0.68,0.01,12.59,1,0.49,0.79,-2.93,2,0.57,-1.61,-1.32,3,0.45,0,0.59,4,0.67,0,12.9,1.7,-527.080017,67.080002,-529.27002,0,-540,45.439999,-540.169983
1,0.36,0.37,0.77,2,0.6,-0.47,-2.49,3,0.36,0.03,2.4,4,0.68,-0.02,12.58,1,0.52,0.89,-2.89,2,0.53,-1.8,-1.24,3,0.45,0,0.59,4,0.67,0,12.9,1.9,-520.76001,63.459999,-527.330017,0,-540,45.23,-540.190002
1,0.39,0.53,0.82,2,0.57,-0.81,-2.6,3,0.36,0.01,2.39,4,0.68,0.02,12.61,1,0.54,0.95,-2.94,2,0.48,-1.91,-1.21,3,0.45,0,0.59,4,0.67,0,12.91,3.01,-513.169983,59.490002,-523.719971,0,-540,45.02,-540.200012
1,0.41,0.64,0.77,2,0.53,-1.02,-2.57,3,0.36,-0.02,2.44,4,0.68,0.02,12.58,1,0.56,0.96,-2.86,2,0.48,-1.91,-1.21,3,0.45,0,0.59,4,0.67,0,12.91,2.98,-505.679993,55.75,-518.130005,0,-540,44.919998,-540.159973
1,0.44,0.7,0.52,2,0.49,-1.21,-2.69,3,0.36,0.01,2.42,4,0.68,-0.02,12.58,1,0.56,0.96,-2.86,2,0.43,-1.93,-1.13,3,0.45,0,0.58,4,0.67,0,12.91,2.87,-497.929993,51.75,-511.160004,0,-540,45.119999,-540.150024
1,0.48,0.75,0.31,2,0.43,-1.22,-2.46,3,0.36,0.01,2.4,4,0.68,-0.01,12.58,1,0.59,0.95,-2.23,2,0.39,-1.87,-0.8,3,0.45,0,0.58,4,0.67,0,12.91,-8.52,-497.869995,47.27,-503.339996,0,-540,45.119999,-540.150024
