I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45
0.000000,1.200000,3.400000,0.000000,1.000000,0.671000,0.010000,0.490000,2.000000,0.137000,-0.020000,-7.740000,3.000000,0.139000,0.010000,4.890000,4.000000,0.472000,-0.010000,-2.860000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,20.620001,-451.779999,300.000000,-300.000000,204.369995,-469.070007
0.000000,1.200000,3.400000,0.000000,1.000000,0.419000,-0.310000,-1.310000,2.000000,0.383000,0.310000,0.410000,3.000000,0.060000,-0.150000,-1.020000,4.000000,0.545000,0.160000,1.200000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,86.550003,-489.700012,300.000000,-300.000000,228.800003,-470.000000
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.010000,-0.010000,2.000000,0.406000,-0.040000,-0.040000,3.000000,0.059000,0.010000,-0.010000,4.000000,0.547000,0.020000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.040000,2.000000,0.406000,-0.040000,0.010000,3.000000,0.059000,0.010000,-0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,-0.010000,2.000000,0.406000,0.020000,0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,-0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.040000,2.000000,0.406000,-0.020000,-0.010000,3.000000,0.059000,0.020000,0.040000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,-0.010000,0.010000,4.000000,0.547000,0.020000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.010000,0.040000,3.000000,0.059000,0.020000,0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,-0.040000,2.000000,0.406000,-0.040000,0.010000,3.000000,0.059000,-0.010000,0.040000,4.000000,0.547000,0.010000,0.040000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,-0.010000,-0.040000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,0.010000,2.000000,0.406000,0.010000,0.010000,3.000000,0.059000,0.010000,0.040000,4.000000,0.547000,-0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.010000,-0.040000,3.000000,0.059000,0.010000,-0.010000,4.000000,0.547000,0.020000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,-0.010000,2.000000,0.406000,-0.010000,0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,-0.010000,0.010000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.040000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,-0.030000,0.010000,4.000000,0.547000,-0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.070000,2.000000,0.406000,0.010000,-0.010000,3.000000,0.059000,-0.010000,0.010000,4.000000,0.547000,-0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.010000,2.000000,0.406000,0.020000,0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.020000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,0.010000,2.000000,0.406000,-0.010000,0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,0.040000,2.000000,0.406000,-0.030000,-0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,-0.040000,2.000000,0.406000,-0.030000,-0.010000,3.000000,0.059000,-0.010000,-0.010000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.020000,-0.010000,3.000000,0.059000,-0.020000,-0.010000,4.000000,0.547000,0.020000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.010000,-0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.040000,2.000000,0.406000,0.030000,0.010000,3.000000,0.059000,-0.010000,-0.010000,4.000000,0.547000,0.040000,-0.040000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.059998,-470.299988
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.010000,0.010000,2.000000,0.406000,0.020000,-0.010000,3.000000,0.059000,0.020000,-0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.020000,0.010000,2.000000,0.406000,-0.020000,0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,-0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,0.010000,-0.040000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.010000,0.010000,2.000000,0.406000,-0.020000,0.010000,3.000000,0.059000,-0.010000,-0.010000,4.000000,0.547000,0.030000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.010000,-0.040000,2.000000,0.406000,-0.010000,0.010000,3.000000,0.059000,-0.020000,0.010000,4.000000,0.547000,-0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.010000,0.010000,2.000000,0.406000,-0.020000,-0.010000,3.000000,0.059000,0.030000,-0.010000,4.000000,0.547000,-0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,-0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,0.010000,0.010000,3.000000,0.059000,0.030000,0.010000,4.000000,0.547000,0.050000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.059998,-470.299988
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.010000,2.000000,0.406000,0.040000,-0.010000,3.000000,0.059000,-0.010000,0.010000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.010000,2.000000,0.406000,0.010000,-0.010000,3.000000,0.059000,-0.010000,0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.030000,0.010000,2.000000,0.406000,-0.020000,0.010000,3.000000,0.059000,0.030000,-0.010000,4.000000,0.547000,0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.030000,0.010000,2.000000,0.406000,-0.030000,0.010000,3.000000,0.059000,0.010000,0.010000,4.000000,0.547000,-0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,-0.010000,2.000000,0.406000,-0.010000,0.010000,3.000000,0.059000,0.030000,-0.010000,4.000000,0.547000,-0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,0.020000,-0.040000,2.000000,0.406000,-0.010000,0.010000,3.000000,0.059000,-0.010000,-0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.020000,-0.010000,2.000000,0.406000,-0.010000,-0.010000,3.000000,0.059000,0.030000,0.010000,4.000000,0.547000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
0.000000,1.200000,3.400000,0.000000,1.000000,0.397000,-0.010000,0.010000,2.000000,0.406000,0.010000,-0.010000,3.000000,0.059000,0.020000,-0.040000,4.000000,0.547000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,92.209999,-492.600006,300.000000,-300.000000,229.130005,-470.209991
