I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.33,0.12,2.97,2,0.66,-0.12,13.81,3,0.46,0.35,2.04,4,0.58,-0.38,-0.87,1,0.45,0,0.82,2,0.67,0,13.31,3,0.52,0.9,0,4,0.52,-1.83,0,0,-540,64.769997,-535.549988,2.95,-519.52002,20.01,-527.030029
1,0.33,-0.01,3.16,2,0.66,0.01,13.39,3,0.48,0.43,2.06,4,0.56,-0.58,-1.33,1,0.45,0,0.86,2,0.67,0,13.27,3,0.54,0.95,0,4,0.48,-1.91,0,0,-540,64.419998,-535.23999,3.05,-512.330017,16.889999,-524.049988
1,0.33,-0.04,3.24,2,0.66,0.03,13.36,3,0.49,0.54,1.22,4,0.53,-0.8,-1.58,1,0.45,0,0.85,2,0.67,0,13.31,3,0.57,0.96,0,4,0.43,-1.92,0,0,-540,64.839996,-535.289978,3.03,-504.679993,14.47,-519.669983
1,0.33,-0.05,3.23,2,0.66,-0.02,13.42,3,0.52,0.57,1.31,4,0.48,-1.15,-1.53,1,0.45,0,0.84,2,0.67,0,13.34,3,0.59,0.94,0,4,0.38,-1.86,0,0,-540,65.050003,-535.359985,2.91,-496.850006,13.4,-513
1,0.33,-0.02,3.2,2,0.66,-0.05,13.41,3,0.55,0.66,1.28,4,0.43,-1.24,-1.29,1,0.45,0,0.85,2,0.67,0,13.34,3,0.61,0.89,0,4,0.34,-1.74,0,0,-540,65.050003,-535.359985,2.72,-489.100006,11.65,-504.929993
1,0.33,-0.01,3.19,2,0.66,-0.01,13.45,3,0.58,0.65,1.14,4,0.38,-1.22,-1.23,1,0.45,0,0.85,2,0.67,0,13.33,3,0.63,0.81,0,4,0.34,-1.74,0,0,-540,65.050003,-535.359985,-7.68,-489.040009,10.41,-496.190002
1,0.33,-0.03,3.22,2,0.66,0.01,13.45,3,0.6,0.55,0.94,4,0.33,-1.08,-0.98,1,0.45,0,0.85,2,0.67,0,13.33,3,0.63,0.81,0,4,0.29,-1.57,0,0,-540,65.050003,-535.359985,-6.64,-481.769989,9.21,-487.769989
1,0.33,-0.03,3.22,2,0.66,-0.01,13.43,3,0.63,0.54,0.69,4,0.28,-0.9,-1.14,1,0.45,0,0.85,2,0.67,0,13.33,3,0.65,0.7,0,4,0.26,-1.35,0,0,-540,65.050003,-535.359985,2.05,-475.26001,8.51,-480.070007
1,0.33,-0.02,3.21,2,0.66,0.02,13.43,3,0.65,0.36,0.97,4,0.25,-0.58,-0.71,1,0.45,0,0.85,2,0.67,0,13.33,3,0.67,0.58,0,4,0.23,-1.1,0,0,-540,65.050003,-535.359985,1.62,-469.630005,6.33,-474.350006
1,0.33,-0.02,3.23,2,0.66,-0.02,13.44,3,0.66,0.32,0.79,4,0.23,-0.32,-0.91,1,0.45,0,0.85,2,0.67,0,13.33,3,0.68,0.44,0,4,0.2,-0.81,0,0,-540,65.050003,-535.359985,1.24,-465.149994,4.49,-470.839996
