I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45
0,1.2,3.4,0,1,0.432,-0.02,-1.38,2,0.652,-0.01,-1.89,3,0.426,-0.19,2.41,4,0.651,-0.18,-0.78,1,0.428,-0.02,0,2,0.642,-0.13,0,3,0.428,-0.02,0,4,0.642,-0.13,0,160,0.8,19.190001,-536.169983,14.58,-537.609985,19.190001,-536.169983,17.67,-537.669983
0,1.2,3.4,0,1,0.432,0.01,-2.02,2,0.651,-0.12,-4.23,3,0.424,-0.14,2.39,4,0.649,-0.15,-2.78,1,0.428,-0.02,0,2,0.64,-0.14,0,3,0.428,-0.02,0,4,0.64,-0.14,0,160,0.8,20.08,-535.789978,14.58,-537.609985,20.08,-535.789978,19.200001,-537.26001
0,1.2,3.4,0,1,0.432,-0.03,-2.15,2,0.649,-0.23,-3.89,3,0.422,-0.14,3.13,4,0.646,-0.19,-2.94,1,0.428,-0.02,0,2,0.637,-0.14,0,3,0.428,-0.02,0,4,0.637,-0.14,0,160,0.8,20.950001,-535.400024,14.78,-537.5,20.950001,-535.400024,20.719999,-536.950012
0,1.2,3.4,0,1,0.432,-0.03,-2.15,2,0.647,-0.15,-2.44,3,0.421,-0.13,3.49,4,0.644,-0.19,-3.1,1,0.427,-0.01,0,2,0.634,-0.15,0,3,0.427,-0.01,0,4,0.634,-0.15,0,160,0.8,21.83,-534.97998,15.39,-537.179993,21.83,-534.97998,22.139999,-536.590027
0,1.2,3.4,0,1,0.432,-0.03,-2.25,2,0.646,-0.12,-5.47,3,0.42,-0.07,3.55,4,0.641,-0.24,-3.07,1,0.427,-0.01,0,2,0.631,-0.15,0,3,0.427,-0.01,0,4,0.631,-0.15,0,160,0.8,22.700001,-534.549988,16,-536.849976,22.700001,-534.549988,23.25,-536.179993
0,1.2,3.4,0,1,0.431,-0.03,-1.96,2,0.644,-0.13,-6.34,3,0.419,-0.09,4.07,4,0.638,-0.26,-2.62,1,0.427,-0.01,0,2,0.628,-0.16,0,3,0.427,-0.01,0,4,0.628,-0.16,0,160,0.8,23.559999,-534.099976,16.4,-536.73999,23.559999,-534.099976,24.360001,-535.780029
0,1.2,3.4,0,1,0.43,-0.12,-1.33,2,0.643,-0.07,-7.42,3,0.419,-0.02,4.29,4,0.635,-0.22,-2.84,1,0.427,0,0,2,0.626,-0.16,0,3,0.427,0,0,4,0.626,-0.16,0,160,0.8,24.129999,-533.789978,17.110001,-536.460022,24.129999,-533.789978,25.67,-535.25
0,1.2,3.4,0,1,0.429,-0.07,-1.04,2,0.642,-0.09,-7.87,3,0.418,-0.05,4.39,4,0.632,-0.29,-2.25,1,0.427,0,0,2,0.623,-0.17,0,3,0.427,0,0,4,0.623,-0.17,0,160,0.8,24.969999,-533.320007,17.93,-536.330017,24.969999,-533.320007,26.67,-534.789978
0,1.2,3.4,0,1,0.428,-0.04,-0.78,2,0.641,-0.11,-9.06,3,0.418,0.01,4.39,4,0.628,-0.27,-2.2,1,0.427,0,0,2,0.62,-0.17,0,3,0.427,0,0,4,0.62,-0.17,0,160,0.8,25.799999,-532.830017,18.940001,-536.090027,25.799999,-532.830017,27.67,-534.320007
0,1.2,3.4,0,1,0.428,-0.04,-0.75,2,0.639,-0.14,-9.61,3,0.418,0.01,4.34,4,0.625,-0.32,-1.73,1,0.427,0.01,0,2,0.617,-0.18,0,3,0.427,0.01,0,4,0.617,-0.18,0,160,0.8,26.629999,-532.320007,19.65,-535.909973,26.629999,-532.320007,28.26,-533.880005
0,1.2,3.4,0,1,0.428,-0.02,-0.51,2,0.638,-0.12,-10.4,3,0.418,0.01,4.13,4,0.621,-0.28,-2.2,1,0.427,0.01,0,2,0.613,-0.18,0,3,0.427,0.01,0,4,0.613,-0.18,0,160,0.8,27.43,-531.799988,20.26,-535.679993,27.43,-531.799988,29.25,-533.299988
0,1.2,3.4,0,1,0.428,-0.01,-0.46,2,0.636,-0.19,-11.01,3,0.419,0.03,4.15,4,0.618,-0.24,-2.1,1,0.428,0.01,0,2,0.609,-0.19,0,3,0.428,0.01,0,4,0.609,-0.19,0,160,0.8,28.25,-531.25,20.559999,-535.52002,28.25,-531.25,29.93,-532.789978
0,1.2,3.4,0,1,0.428,0.01,-0.28,2,0.633,-0.31,-11.06,3,0.419,0.03,4.23,4,0.615,-0.22,-2.76,1,0.428,0.02,0,2,0.606,-0.19,0,3,0.428,0.02,0,4,0.606,-0.19,0,160,0.8,29.040001,-530.700012,21.16,-535.190002,29.040001,-530.700012,30.620001,-532.280029
0,1.2,3.4,0,1,0.428,0.03,-0.12,2,0.629,-0.35,-10.98,3,0.419,0.02,4.23,4,0.612,-0.22,-3.26,1,0.428,0.02,0,2,0.602,-0.2,0,3,0.428,0.02,0,4,0.602,-0.2,0,160,0.8,29.82,-530.130005,21.860001,-534.799988,29.82,-530.130005,31.41,-531.820007
0,1.2,3.4,0,1,0.428,0.02,-0.25,2,0.625,-0.43,-10.54,3,0.419,0.04,4.13,4,0.61,-0.18,-4.1,1,0.429,0.02,0,2,0.598,-0.2,0,3,0.429,0.02,0,4,0.598,-0.2,0,160,0.8,30.6,-529.539978,22.860001,-534.23999,30.6,-529.539978,31.889999,-531.419983
0,1.2,3.4,0,1,0.428,0.03,0.04,2,0.62,-0.45,-9.85,3,0.42,0.04,4.1,4,0.607,-0.23,-4.34,1,0.429,0.03,0,2,0.594,-0.21,0,3,0.429,0.03,0,4,0.594,-0.21,0,160,0.8,31.35,-528.950012,23.75,-533.619995,31.35,-528.950012,32.07,-531.090027
0,1.2,3.4,0,1,0.429,0.03,-0.01,2,0.614,-0.49,-8.58,3,0.421,0.06,3.94,4,0.604,-0.29,-4.76,1,0.43,0.03,0,2,0.59,-0.21,0,3,0.43,0.03,0,4,0.59,-0.21,0,160,0.8,32.09,-528.340027,25.040001,-532.890015,32.09,-528.340027,32.459999,-530.75
0,1.2,3.4,0,1,0.43,0.03,-0.09,2,0.608,-0.53,-7.66,3,0.421,0.09,4,4,0.601,-0.31,-4.68,1,0.43,0.03,0,2,0.586,-0.21,0,3,0.43,0.03,0,4,0.586,-0.21,0,160,0.8,32.82,-527.719971,26.32,-532.030029,32.82,-527.719971,32.939999,-530.23999
0,1.2,3.4,0,1,0.43,0.03,0.04,2,0.602,-0.53,-7.37,3,0.422,0.05,3.78,4,0.597,-0.35,-4.52,1,0.431,0.04,0,2,0.582,-0.22,0,3,0.431,0.04,0,4,0.582,-0.22,0,160,0.8,33.549999,-527.080017,27.5,-531.130005,33.549999,-527.080017,33.41,-529.72998
0,1.2,3.4,0,1,0.43,-0.01,0.36,2,0.596,-0.51,-7.05,3,0.424,0.16,3.26,4,0.593,-0.39,-4.39,1,0.432,0.04,0,2,0.578,-0.22,0,3,0.432,0.04,0,4,0.578,-0.22,0,160,0.8,34.259998,-526.419983,28.870001,-530.200012,34.259998,-526.419983,33.580002,-529.179993
0,1.2,3.4,0,1,0.43,0.01,0.59,2,0.591,-0.46,-6.37,3,0.425,0.09,3.34,4,0.588,-0.47,-4.13,1,0.432,0.04,0,2,0.573,-0.23,0,3,0.432,0.04,0,4,0.573,-0.23,0,160,0.8,34.959999,-525.73999,30.23,-529.27002,34.959999,-525.73999,34.049999,-528.559998
0,1.2,3.4,0,1,0.43,0.01,0.88,2,0.585,-0.43,-6.18,3,0.426,0.16,2.7,4,0.582,-0.51,-3.92,1,0.433,0.04,0,2,0.569,-0.23,0,3,0.433,0.04,0,4,0.569,-0.23,0,160,0.8,35.66,-525.049988,31.6,-528.440002,35.66,-525.049988,34.509998,-527.830017
0,1.2,3.4,0,1,0.431,0.03,1.28,2,0.581,-0.39,-5.68,3,0.428,0.1,2.84,4,0.576,-0.45,-3.49,1,0.434,0.05,0,2,0.564,-0.23,0,3,0.434,0.05,0,4,0.564,-0.23,0,160,0.8,36.34,-524.349976,32.970001,-527.599976,36.34,-524.349976,35.16,-526.969971
0,1.2,3.4,0,1,0.431,0.02,1.46,2,0.577,-0.39,-5.74,3,0.429,0.1,2.6,4,0.571,-0.46,-3.18,1,0.435,0.05,0,2,0.56,-0.24,0,3,0.435,0.05,0,4,0.56,-0.24,0,160,0.8,37,-523.630005,33.93,-526.880005,37,-523.630005,36.209999,-526.080017
0,1.2,3.4,0,1,0.432,0.07,1.33,2,0.572,-0.37,-6.34,3,0.43,0.15,2.55,4,0.566,-0.41,-2.81,1,0.436,0.05,0,2,0.555,-0.24,0,3,0.436,0.05,0,4,0.555,-0.24,0,160,0.8,37.639999,-522.919983,34.799999,-526.22998,37.639999,-522.919983,36.75,-525.280029
0,1.2,3.4,0,1,0.432,0.02,1.81,2,0.568,-0.39,-6.69,3,0.43,0.03,2.97,4,0.561,-0.39,-2.91,1,0.437,0.05,0,2,0.552,-0.24,0,3,0.437,0.05,0,4,0.552,-0.24,0,160,0.8,38.060001,-522.429993,35.459999,-525.580017,38.060001,-522.429993,37.799999,-524.48999
0,1.2,3.4,0,1,0.433,0.02,2.23,2,0.564,-0.37,-6.03,3,0.431,0.11,2.49,4,0.557,-0.37,-2.57,1,0.438,0.06,0,2,0.547,-0.25,0,3,0.438,0.06,0,4,0.547,-0.25,0,160,0.8,38.68,-521.679993,36.32,-524.919983,38.68,-521.679993,38.560001,-523.77002
0,1.2,3.4,0,1,0.433,-0.01,2.62,2,0.56,-0.35,-6.5,3,0.432,0.05,2.94,4,0.553,-0.36,-2.86,1,0.439,0.06,0,2,0.542,-0.25,0,3,0.439,0.06,0,4,0.542,-0.25,0,160,0.8,39.290001,-520.929993,37.18,-524.25,39.290001,-520.929993,39.110001,-523.059998
0,1.2,3.4,0,1,0.433,0.02,2.99,2,0.556,-0.35,-6.82,3,0.432,0.01,3.57,4,0.548,-0.39,-3.07,1,0.44,0.06,0,2,0.538,-0.25,0,3,0.44,0.06,0,4,0.538,-0.25,0,160,0.8,39.880001,-520.159973,38.139999,-523.630005,39.880001,-520.159973,40.360001,-522.349976
0,1.2,3.4,0,1,0.433,0.04,3.23,2,0.552,-0.4,-6.84,3,0.432,0.05,3.84,4,0.544,-0.32,-3.63,1,0.441,0.07,0,2,0.533,-0.26,0,3,0.441,0.07,0,4,0.533,-0.26,0,160,0.8,40.450001,-519.400024,38.990002,-522.950012,40.450001,-519.400024,41.200001,-521.669983
0,1.2,3.4,0,1,0.435,0.1,3.13,2,0.547,-0.46,-6.61,3,0.433,0.04,4.44,4,0.54,-0.31,-3.73,1,0.443,0.07,0,2,0.528,-0.26,0,3,0.443,0.07,0,4,0.528,-0.26,0,160,0.8,41,-518.609985,39.84,-522.27002,41,-518.609985,42.049999,-520.97998
0,1.2,3.4,0,1,0.436,0.1,3.13,2,0.542,-0.44,-6.47,3,0.433,-0.01,5.05,4,0.537,-0.32,-4.13,1,0.444,0.07,0,2,0.523,-0.26,0,3,0.444,0.07,0,4,0.523,-0.26,0,160,0.8,41.549999,-517.809998,40.48,-521.48999,41.549999,-517.809998,42.799999,-520.349976
0,1.2,3.4,0,1,0.437,0.11,3.23,2,0.537,-0.41,-6.79,3,0.433,0.02,5.39,4,0.532,-0.36,-4.6,1,0.445,0.07,0,2,0.518,-0.26,0,3,0.445,0.07,0,4,0.518,-0.26,0,160,0.8,42.080002,-517.01001,41.119999,-520.710022,42.080002,-517.01001,43.740002,-519.710022
0,1.2,3.4,0,1,0.439,0.16,2.84,2,0.532,-0.45,-6.79,3,0.434,0.04,5.89,4,0.528,-0.44,-4.34,1,0.447,0.08,0,2,0.513,-0.27,0,3,0.447,0.08,0,4,0.513,-0.27,0,160,0.8,42.59,-516.200012,41.459999,-520,42.59,-516.200012,44.380001,-519.030029
0,1.2,3.4,0,1,0.44,0.14,2.89,2,0.527,-0.45,-6.82,3,0.434,0.09,6.16,4,0.522,-0.49,-4.23,1,0.448,0.08,0,2,0.507,-0.27,0,3,0.448,0.08,0,4,0.507,-0.27,0,160,0.8,43.080002,-515.369995,41.990002,-519.159973,43.080002,-515.369995,45.310001,-518.26001
0,1.2,3.4,0,1,0.442,0.14,2.91,2,0.522,-0.47,-6.82,3,0.435,0.05,6.45,4,0.516,-0.54,-3.84,1,0.45,0.08,0,2,0.502,-0.27,0,3,0.45,0.08,0,4,0.502,-0.27,0,160,0.8,43.560001,-514.539978,42.52,-518.320007,43.560001,-514.539978,46.029999,-517.400024
0,1.2,3.4,0,1,0.444,0.15,2.7,2,0.517,-0.45,-6.82,3,0.436,0.09,6.63,4,0.51,-0.54,-3.49,1,0.451,0.08,0,2,0.497,-0.27,0,3,0.451,0.08,0,4,0.497,-0.27,0,160,0.8,44.029999,-513.700012,42.759998,-517.559998,44.029999,-513.700012,47.130001,-516.369995
0,1.2,3.4,0,1,0.446,0.16,2.57,2,0.511,-0.52,-6.63,3,0.438,0.14,6.63,4,0.504,-0.48,-3.13,1,0.453,0.09,0,2,0.492,-0.27,0,3,0.453,0.09,0,4,0.492,-0.27,0,160,0.8,44.48,-512.840027,43.189999,-516.77002,44.48,-512.840027,47.93,-515.309998
0,1.2,3.4,0,1,0.448,0.16,2.31,2,0.506,-0.49,-6.79,3,0.439,0.11,6.98,4,0.498,-0.51,-2.68,1,0.455,0.09,0,2,0.486,-0.28,0,3,0.455,0.09,0,4,0.486,-0.28,0,160,0.8,44.91,-511.980011,43.610001,-515.869995,44.91,-511.980011,48.830002,-514.299988
0,1.2,3.4,0,1,0.45,0.16,2.2,2,0.5,-0.45,-7.21,3,0.441,0.15,6.69,4,0.492,-0.49,-2.25,1,0.456,0.09,0,2,0.481,-0.28,0,3,0.456,0.09,0,4,0.481,-0.28,0,160,0.8,45.32,-511.119995,43.740002,-515.039978,45.32,-511.119995,49.32,-513.309998
0,1.2,3.4,0,1,0.452,0.18,1.94,2,0.495,-0.43,-7.32,3,0.442,0.13,6.87,4,0.486,-0.49,-2.39,1,0.458,0.09,0,2,0.476,-0.28,0,3,0.458,0.09,0,4,0.476,-0.28,0,160,0.8,45.720001,-510.230011,44.060001,-514.200012,45.720001,-510.230011,50.119999,-512.349976
0,1.2,3.4,0,1,0.454,0.15,2.02,2,0.49,-0.43,-7.48,3,0.443,0.13,4.47,4,0.48,-0.47,-2.65,1,0.46,0.09,0,2,0.47,-0.28,0,3,0.46,0.09,0,4,0.47,-0.28,0,160,0.8,46.099998,-509.350006,44.290001,-513.409973,46.099998,-509.350006,50.810001,-511.339996
0,1.2,3.4,0,1,0.456,0.15,2.12,2,0.485,-0.45,-7.45,3,0.446,0.22,5.89,4,0.476,-0.43,-2.91,1,0.462,0.1,0,2,0.465,-0.28,0,3,0.462,0.1,0,4,0.465,-0.28,0,160,0.8,46.470001,-508.450012,44.32,-512.640015,46.470001,-508.450012,50.919998,-510.48999
0,1.2,3.4,0,1,0.457,0.16,1.91,2,0.48,-0.45,-7.32,3,0.448,0.14,6.95,4,0.471,-0.4,-2.7,1,0.464,0.1,0,2,0.459,-0.28,0,3,0.464,0.1,0,4,0.459,-0.28,0,160,0.8,46.82,-507.540009,44.75,-511.839996,46.82,-507.540009,51.139999,-509.690002
0,1.2,3.4,0,1,0.46,0.23,1.38,2,0.475,-0.47,-7.37,3,0.45,0.24,5.97,4,0.466,-0.44,-3.13,1,0.466,0.1,0,2,0.454,-0.29,0,3,0.466,0.1,0,4,0.454,-0.29,0,160,0.8,47.150002,-506.630005,44.970001,-511.040009,47.150002,-506.630005,50.959999,-508.929993
0,1.2,3.4,0,1,0.462,0.18,1.62,2,0.47,-0.47,-7.58,3,0.453,0.19,6.08,4,0.461,-0.45,-3.15,1,0.468,0.1,0,2,0.448,-0.29,0,3,0.468,0.1,0,4,0.448,-0.29,0,160,0.8,47.470001,-505.720001,44.900002,-510.220001,47.470001,-505.720001,50.790001,-508.160004
0,1.2,3.4,0,1,0.465,0.2,1.31,2,0.464,-0.47,-7.61,3,0.455,0.24,5.66,4,0.455,-0.47,-3.49,1,0.47,0.11,0,2,0.443,-0.29,0,3,0.47,0.11,0,4,0.443,-0.29,0,160,0.8,47.759998,-504.799988,45.02,-509.369995,47.759998,-504.799988,50.810001,-507.380005
0,1.2,3.4,0,1,0.467,0.19,1.17,2,0.459,-0.46,-7.9,3,0.458,0.27,5.26,4,0.45,-0.49,-3.31,1,0.472,0.11,0,2,0.437,-0.29,0,3,0.472,0.11,0,4,0.437,-0.29,0,160,0.8,48.040001,-503.869995,45.23,-508.440002,48.040001,-503.869995,50.529999,-506.549988
0,1.2,3.4,0,1,0.469,0.18,1.31,2,0.453,-0.47,-7.87,3,0.461,0.28,4.76,4,0.444,-0.46,-3.47,1,0.474,0.11,0,2,0.431,-0.29,0,3,0.474,0.11,0,4,0.431,-0.29,0,160,0.8,48.299999,-502.940002,45.349998,-507.579987,48.299999,-502.940002,50.34,-505.660004
0,1.2,3.4,0,1,0.471,0.21,0.96,2,0.448,-0.44,-7.58,3,0.465,0.29,4.07,4,0.439,-0.43,-3.68,1,0.475,0.11,0,2,0.428,-0.29,0,3,0.475,0.11,0,4,0.428,-0.29,0,160,0.8,48.459999,-502.320007,45.66,-506.709991,48.459999,-502.320007,49.77,-504.790009
0,1.2,3.4,0,1,0.474,0.18,0.78,2,0.443,-0.46,-6.98,3,0.468,0.21,4.18,4,0.434,-0.35,-3.2,1,0.478,0.11,0,2,0.422,-0.29,0,3,0.478,0.11,0,4,0.422,-0.29,0,160,0.8,48.689999,-501.359985,45.779999,-505.839996,48.689999,-501.359985,49.689999,-503.940002
0,1.2,3.4,0,1,0.476,0.15,1.17,2,0.438,-0.44,-7.58,3,0.471,0.26,3.05,4,0.429,-0.41,-3.42,1,0.48,0.12,0,2,0.416,-0.29,0,3,0.48,0.12,0,4,0.416,-0.29,0,160,0.8,48.900002,-500.429993,45.700001,-504.98999,48.900002,-500.429993,49.419998,-503.230011
0,1.2,3.4,0,1,0.478,0.18,0.99,2,0.432,-0.45,-7.93,3,0.474,0.22,3.18,4,0.424,-0.44,-3.49,1,0.482,0.12,0,2,0.411,-0.29,0,3,0.482,0.12,0,4,0.411,-0.29,0,160,0.8,49.09,-499.48999,45.919998,-504.170013,49.09,-499.48999,49.060001,-502.459991
0,1.2,3.4,0,1,0.48,0.16,1.12,2,0.428,-0.43,-8.48,3,0.476,0.22,2.91,4,0.419,-0.4,-3.89,1,0.484,0.12,0,2,0.405,-0.29,0,3,0.484,0.12,0,4,0.405,-0.29,0,160,0.8,49.27,-498.529999,46.220001,-503.279999,49.27,-498.529999,48.98,-501.720001
0,1.2,3.4,0,1,0.481,0.11,1.65,2,0.423,-0.43,-8.9,3,0.479,0.22,2.39,4,0.414,-0.45,-4.26,1,0.487,0.12,0,2,0.399,-0.29,0,3,0.487,0.12,0,4,0.399,-0.29,0,160,0.8,49.419998,-497.559998,46.349998,-502.519989,49.419998,-497.559998,48.619999,-500.940002
0,1.2,3.4,0,1,0.483,0.15,1.89,2,0.418,-0.41,-9.09,3,0.482,0.27,2.04,4,0.409,-0.47,-4.44,1,0.489,0.12,0,2,0.394,-0.29,0,3,0.489,0.12,0,4,0.394,-0.29,0,160,0.8,49.560001,-496.609985,46.560001,-501.690002,49.560001,-496.609985,48.34,-500.089996
0,1.2,3.4,0,1,0.485,0.19,1.73,2,0.413,-0.49,-8.82,3,0.485,0.23,2.04,4,0.404,-0.47,-4.31,1,0.491,0.12,0,2,0.388,-0.29,0,3,0.491,0.12,0,4,0.388,-0.29,0,160,0.8,49.68,-495.649994,47.060001,-500.890015,49.68,-495.649994,48.259998,-499.209991
0,1.2,3.4,0,1,0.488,0.22,1.49,2,0.407,-0.49,-9.01,3,0.487,0.2,2.18,4,0.398,-0.47,-4.21,1,0.494,0.13,0,2,0.383,-0.29,0,3,0.494,0.13,0,4,0.383,-0.29,0,160,0.8,49.779999,-494.690002,47.169998,-500,49.779999,-494.690002,48.080002,-498.410004
0,1.2,3.4,0,1,0.49,0.18,1.94,2,0.401,-0.49,-9.3,3,0.49,0.23,2.04,4,0.392,-0.53,-4.21,1,0.496,0.13,0,2,0.377,-0.29,0,3,0.496,0.13,0,4,0.377,-0.29,0,160,0.8,49.860001,-493.720001,47.18,-499.059998,49.860001,-493.720001,48.09,-497.459991
0,1.2,3.4,0,1,0.493,0.18,1.78,2,0.395,-0.54,-8.74,3,0.493,0.22,2.28,4,0.386,-0.51,-4.21,1,0.499,0.13,0,2,0.371,-0.29,0,3,0.499,0.13,0,4,0.371,-0.29,0,160,0.8,49.919998,-492.75,47.18,-498.109985,49.919998,-492.75,48.09,-496.5
0,1.2,3.4,0,1,0.495,0.21,1.73,2,0.389,-0.49,-8.77,3,0.495,0.2,2.47,4,0.38,-0.52,-3.97,1,0.501,0.13,0,2,0.365,-0.29,0,3,0.501,0.13,0,4,0.365,-0.29,0,160,0.8,49.970001,-491.769989,47.470001,-497.059998,49.970001,-491.769989,48.369999,-495.450012
0,1.2,3.4,0,1,0.499,0.19,1.12,2,0.379,-0.46,-6.61,3,0.498,0.16,2.31,4,0.37,-0.41,-2.73,1,0.501,0.13,0,2,0.365,-0.29,0,3,0.501,0.13,0,4,0.365,-0.29,0,160,0.8,49.970001,-491.769989,47.560001,-496.029999,49.970001,-491.769989,48.080002,-494.450012
0,1.2,3.4,0,1,0.501,0.09,0.65,2,0.373,-0.37,-5.08,3,0.5,0.05,2.15,4,0.365,-0.28,-0.78,1,0.509,0.14,0,2,0.349,-0.29,0,3,0.509,0.14,0,4,0.349,-0.29,0,160,0.8,49.990002,-488.859985,48.139999,-494.179993,49.990002,-488.859985,49.889999,-492.519989
0,1.2,3.4,0,1,0.503,0.2,2.6,2,0.369,-0.38,-10.04,3,0.5,0.05,4.18,4,0.362,-0.29,-5.82,1,0.511,0.14,0,2,0.345,-0.29,0,3,0.511,0.14,0,4,0.345,-0.29,0,160,0.8,49.970001,-488.200012,48.52,-493.170013,49.970001,-488.200012,50.560001,-491.670013
0,1.2,3.4,0,1,0.506,0.3,2.04,2,0.365,-0.36,-9.51,3,0.502,0.19,3.86,4,0.358,-0.32,-6.26,1,0.514,0.14,0,2,0.339,-0.29,0,3,0.514,0.14,0,4,0.339,-0.29,0,160,0.8,49.919998,-487.220001,48.459999,-492.529999,49.919998,-487.220001,50.59,-491.079987
