I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45
0.000000,1.200000,3.400000,0.000000,1.000000,0.421000,-0.030000,-0.070000,2.000000,0.672000,-0.020000,-0.010000,3.000000,0.484000,-0.030000,0.040000,4.000000,0.220000,0.020000,0.090000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,15.170000,-540.250000,300.000000,-300.000000,89.040001,-459.640015
0.000000,1.200000,3.400000,0.000000,1.000000,0.282000,-0.160000,-1.670000,2.000000,0.705000,-0.010000,1.330000,3.000000,0.200000,-0.480000,0.380000,4.000000,0.463000,0.350000,0.360000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,81.879997,-538.479980,300.000000,-300.000000,176.889999,-478.570007
0.000000,1.200000,3.400000,0.000000,1.000000,0.278000,-0.020000,0.010000,2.000000,0.705000,-0.010000,-0.010000,3.000000,0.124000,-0.010000,0.010000,4.000000,0.524000,0.010000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.239998,-538.070007,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.278000,-0.010000,-0.010000,2.000000,0.705000,-0.030000,0.010000,3.000000,0.124000,0.020000,-0.010000,4.000000,0.524000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.239998,-538.070007,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.277000,-0.020000,-0.010000,2.000000,0.705000,0.010000,0.010000,3.000000,0.124000,-0.010000,-0.040000,4.000000,0.524000,0.030000,0.040000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.440002,-538.030029,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.278000,0.050000,0.010000,2.000000,0.705000,-0.010000,0.040000,3.000000,0.124000,-0.020000,-0.010000,4.000000,0.524000,-0.010000,-0.070000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.239998,-538.070007,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.278000,0.020000,-0.070000,2.000000,0.705000,0.010000,0.010000,3.000000,0.124000,0.010000,-0.010000,4.000000,0.524000,-0.030000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.239998,-538.070007,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.278000,-0.020000,-0.010000,2.000000,0.705000,-0.030000,0.010000,3.000000,0.124000,-0.010000,-0.010000,4.000000,0.524000,0.010000,-0.040000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.239998,-538.070007,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.277000,-0.030000,-0.010000,2.000000,0.705000,0.010000,-0.010000,3.000000,0.124000,0.010000,0.010000,4.000000,0.524000,-0.020000,0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.440002,-538.030029,300.000000,-300.000000,202.009995,-478.799988
0.000000,1.200000,3.400000,0.000000,1.000000,0.278000,-0.010000,-0.040000,2.000000,0.705000,-0.010000,0.010000,3.000000,0.124000,-0.010000,-0.010000,4.000000,0.524000,0.010000,-0.010000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,300.000000,-300.000000,84.239998,-538.070007,300.000000,-300.000000,202.009995,-478.799988
