I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.58,0.62,-0.55,2,0.31,-0.63,-2.15,3,0.33,-0.01,3.27,4,0.7,0.02,12.33,1,0.66,0.67,-1.84,2,0.25,-1.3,-0.67,3,0.45,0,0.77,4,0.67,0,12.86,1.29,-474.059998,24.84,-483.859985,0,-540,59.68,-540.109985
1,0.6,0.51,-0.38,2,0.28,-0.48,-2.4,3,0.33,0.01,3.23,4,0.7,-0.01,12.34,1,0.67,0.54,-1.45,2,0.22,-1.04,-0.48,3,0.45,0,0.77,4,0.67,0,12.87,1.04,-468.640015,18.58,-479.779999,0,-540,59.68,-540.109985
1,0.62,0.38,-0.37,2,0.26,-0.44,-2.72,3,0.33,0.04,3.25,4,0.7,0.03,12.34,1,0.68,0.4,-1.13,2,0.22,-1.04,-0.48,3,0.45,0,0.77,4,0.67,0,12.87,1.1,-464.149994,13.81,-476.279999,0,-540,59.68,-540.109985
1,0.64,0.27,0,2,0.25,-0.3,-2.55,3,0.33,0.03,3.2,4,0.7,0.01,12.32,1,0.68,0.4,-1.13,2,0.2,-0.73,-0.32,3,0.45,0,0.77,4,0.67,0,12.87,-2.66,-464.149994,9.76,-473.730011,0,-540,59.68,-540.109985
1,0.65,0.26,0.07,2,0.24,-0.22,-2.5,3,0.33,0.01,3.23,4,0.7,0.01,12.33,1,0.69,0.25,-0.51,2,0.18,-0.43,-0.03,3,0.45,0,0.77,4,0.67,0,12.87,-1.34,-461.420013,6.75,-471.73999,0,-540,59.470001,-540.130005
1,0.66,0.1,0.72,2,0.23,-0.14,-2.18,3,0.33,0.02,3.2,4,0.7,-0.01,12.33,1,0.7,0.1,-0.36,2,0.18,-0.12,0.02,3,0.45,0,0.77,4,0.67,0,12.87,0.23,-460.109985,4.22,-470.630005,0,-540,59.470001,-540.130005
1,0.66,-0.01,0.78,2,0.23,-0.02,-1.85,3,0.33,0.01,3.26,4,0.7,0.01,12.35,1,0.7,-0.07,-0.25,2,0.18,0.19,0.05,3,0.45,0,0.77,4,0.67,0,12.86,-0.15,-460.269989,3.41,-470.279999,0,-540,59.68,-540.109985
1,0.66,-0.02,0.7,2,0.23,-0.02,-1.79,3,0.33,0.01,3.19,4,0.7,0.02,12.35,1,0.69,-0.23,-0.16,2,0.19,0.53,0.05,3,0.45,0,0.77,4,0.67,0,12.87,-0.69,-462.109985,3.58,-470.279999,0,-540,59.68,-540.109985
1,0.66,0.01,0.65,2,0.23,-0.03,-1.25,3,0.33,0.03,3.22,4,0.7,0.02,12.32,1,0.69,-0.38,-0.13,2,0.2,0.8,0.02,3,0.45,0,0.77,4,0.67,0,12.87,-0.76,-465,3.5,-470.350006,0,-540,59.68,-540.109985
1,0.66,-0.03,0.48,2,0.23,0.02,-0.55,3,0.33,-0.01,3.18,4,0.7,0.02,12.33,1,0.67,-0.52,-0.13,2,0.23,1.09,-0.05,3,0.45,0,0.77,4,0.67,0,12.87,-1.02,-469.600006,3.59,-470.570007,0,-540,59.68,-540.109985
