I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.6,0.7,-0.16,2,0.26,-0.73,-2.7,3,0.34,-0.01,4.07,4,0.68,-0.01,12.64,1,0.65,0.7,-1.56,2,0.26,-1.37,-0.58,3,0.45,0,0.74,4,0.67,0,13.02,1.32,-475.720001,26.5,-475.329987,0,-540,56.830002,-538.75
1,0.63,0.62,-0.76,2,0.24,-0.55,-2.94,3,0.34,0.01,4.09,4,0.68,0.02,12.6,1,0.67,0.58,-1.54,2,0.23,-1.1,-0.65,3,0.45,0,0.74,4,0.67,0,13.02,1.62,-469.630005,19.76,-470.730011,0,-540,56.73,-538.799988
1,0.65,0.48,-0.55,2,0.21,-0.49,-2.88,3,0.34,-0.01,4.09,4,0.68,0.02,12.56,1,0.68,0.45,-1.21,2,0.23,-1.1,-0.65,3,0.45,0,0.74,4,0.67,0,13.02,1.22,-465.209991,14.34,-466.859985,0,-540,56.93,-538.780029
1,0.66,0.36,-0.45,2,0.2,-0.31,-2.91,3,0.34,-0.01,4.07,4,0.68,-0.01,12.6,1,0.69,0.3,-0.53,2,0.2,-0.82,-0.5,3,0.45,0,0.74,4,0.67,0,13.02,0.78,-462.089996,10.17,-463.940002,0,-540,56.73,-538.799988
1,0.67,0.18,0.02,2,0.19,-0.2,-2.47,3,0.34,0.03,4.02,4,0.68,-0.02,12.59,1,0.69,0.3,-0.53,2,0.19,-0.52,-0.19,3,0.45,0,0.74,4,0.67,0,13.02,-1.87,-462.079987,7.84,-461.940002,0,-540,56.73,-538.799988
1,0.68,0.11,0.47,2,0.18,-0.05,-2.07,3,0.34,-0.01,4.12,4,0.68,0.02,12.55,1,0.7,0.13,-0.37,2,0.18,-0.22,-0.13,3,0.45,0,0.74,4,0.67,0,13.02,-0.4,-460.350006,5.63,-461.320007,0,-540,56.73,-538.799988
1,0.68,-0.02,0.7,2,0.18,-0.02,-1.1,3,0.34,0.03,4.03,4,0.68,0.01,12.61,1,0.7,-0.02,-0.29,2,0.18,0.12,-0.11,3,0.45,0,0.74,4,0.67,0,13.02,-0.12,-460.119995,5.63,-461.459991,0,-540,56.73,-538.799988
1,0.68,-0.04,0.26,2,0.18,-0.01,-1.17,3,0.34,-0.02,4.09,4,0.68,-0.03,12.59,1,0.69,-0.18,-0.21,2,0.18,0.44,-0.1,3,0.45,0,0.74,4,0.67,0,13.02,-0.57,-461.440002,6.07,-461.529999,0,-540,56.830002,-538.75
1,0.68,-0.02,-0.32,2,0.19,0.05,-0.3,3,0.34,0.02,4.06,4,0.68,0.03,12.58,1,0.69,-0.33,-0.21,2,0.2,0.74,-0.15,3,0.45,0,0.74,4,0.67,0,13.02,-0.99,-464.179993,6.43,-462.109985,0,-540,56.73,-538.799988
1,0.67,-0.15,0.22,2,0.19,0.21,0.46,3,0.34,-0.03,4.07,4,0.68,0.04,12.58,1,0.68,-0.49,-0.2,2,0.22,1.04,-0.2,3,0.45,0,0.74,4,0.67,0,13.02,-1.47,-468.660004,6.71,-463.350006,0,-540,56.73,-538.799988
